ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
2186,ソーバル(株),5,5,5,2019.04.12,BEARISH ONE BLACK CROW,3.0,1.0,1.0,28.0,0.0,28.0,53400,699.0,,1014.0,970.0,271.0,44.0,6.15
7519,五洋インテックス(株),5,5,5,2019.04.18,BEARISH ENGULFING,11.0,2.0,1.0,57.0,1.0,28.0,22300,3233.0,,4765.0,4490.0,1257.0,275.0,4.57
6067,(株)メディアフラッグ,5,5,5,2019.04.15,BULLISH KICKING,4.0,2.0,2.0,22.0,0.0,22.0,117400,4880.0,4000.0,3680.0,,880.0,320.0,2.75
3967,株式会社エルテス,5,4,4,2019.03.27,BULLISH PIERCING LINE,6.0,5.0,3.0,33.0,5.0,17.8,48700,2120.0,1800.0,1729.0,,320.0,71.0,4.5
6699,,5,5,5,2019.04.16,BEARISH HARAMI,10.0,4.0,3.0,24.0,5.0,16.75,63100,830.0,,1016.0,996.5,166.0,20.0,8.3
2693,ＹＫＴ(株),4,4,5,2019.04.19,BULLISH HARAMI CROSS,16.0,10.0,3.0,46.0,1.0,13.1,24500,370.0,327.5,323.0,,42.0,5.0,8.4
6300,アピックヤマダ株式会社,5,5,4,2019.02.13,BEARISH DOJI STAR,3.0,1.0,1.0,13.0,0.0,13.0,29100,434.0,,538.0,498.0,64.0,40.0,1.6
4288,(株)アズジェント,5,5,5,2019.04.12,BULLISH DOJI STAR,4.0,2.0,2.0,12.0,0.0,12.0,9800,2206.0,1970.0,1957.0,,236.0,13.0,18.15
4025,多木化学(株),5,5,5,2019.04.19,BULLISH HARAMI,18.0,11.0,10.0,13.0,0.0,11.81,23300,6121.0,5475.0,5370.0,,646.0,105.0,6.15
3452,(株)ビーロット,4,4,5,2019.04.19,BULLISH HARAMI CROSS,12.0,6.0,3.0,24.0,2.0,11.0,48200,1901.0,1713.0,1650.0,,188.0,63.0,2.98
3461,株式会社パルマ,4,5,5,2019.04.19,BULLISH HARAMI,16.0,6.0,5.0,14.0,7.0,10.5,7400,776.0,703.0,692.0,,73.0,11.0,6.63
4588,オンコリスバイオファーマ(株),5,5,5,2019.04.16,BEARISH DARK CLOUD COVER,7.0,5.0,3.0,18.0,1.0,10.39,4001900,2519.0,,3070.0,2810.0,291.0,260.0,1.11
1853,(株)森組,5,4,5,2019.04.17,BULLISH HARAMI CROSS,13.0,7.0,5.0,15.0,2.0,10.14,59700,435.0,395.0,390.0,,40.0,5.0,8.0
2436,共同ピーアール株式会社,5,5,5,2019.04.12,BULLISH ONE WHITE SOLDIER,3.0,2.0,1.0,21.0,1.0,10.0,106700,2152.0,1957.0,1890.0,,195.0,67.0,2.91
9385,(株)ショーエイコーポレーション,5,4,5,2019.04.19,BULLISH HARAMI,20.0,14.0,8.0,18.0,2.0,9.42,16000,826.0,755.0,731.0,,71.0,24.0,2.95
6094,(株)フリークアウト,5,5,5,2019.04.15,BULLISH HARAMI,22.0,13.0,10.0,13.0,4.0,9.07,68000,2198.0,2016.0,1957.0,,182.0,59.0,3.08
6099,(株)エラン,5,5,5,2019.04.19,BULLISH HOMING PIGEON,6.0,3.0,1.0,37.0,5.0,9.0,266300,1843.0,1691.0,1641.0,,152.0,50.0,3.04
4591,(株)リボミック,5,5,4,2019.04.18,BEARISH DARK CLOUD COVER,6.0,1.0,1.0,8.0,0.0,8.0,369000,621.0,,703.0,674.0,53.0,29.0,1.82
2776,(株)クリムゾン,5,4,5,2019.04.03,BULLISH HARAMI CROSS,26.0,10.0,3.0,30.0,2.0,7.6,24100,143.0,133.5,126.0,,9.0,8.0,1.12
7777,株式会社スリー・ディー・マトリックス,5,5,4,2019.04.18,BULLISH HARAMI,17.0,10.0,3.0,30.0,2.0,7.6,1220700,774.0,720.0,662.0,,54.0,58.0,0.93
5358,イソライト工業株式会社,4,4,5,2019.04.19,BULLISH HARAMI CROSS,14.0,11.0,7.0,12.0,1.0,7.27,34400,574.0,535.5,526.0,,38.0,10.0,3.8
6200,株式会社インソース,4,4,5,2019.04.19,BULLISH HARAMI,11.0,8.0,6.0,11.0,4.0,7.25,56900,2417.0,2254.0,2194.0,,163.0,60.0,2.71
4235,第一化成(株),5,5,5,2019.04.15,BULLISH PIERCING LINE,4.0,1.0,1.0,7.0,0.0,7.0,42900,2639.0,2467.0,2415.0,,172.0,52.0,3.3
4563,アンジェスMG株式会社,5,5,5,2019.04.18,BEARISH HARAMI,16.0,10.0,9.0,8.0,4.0,6.8,5908500,761.0,,869.0,816.0,55.0,53.0,1.03
9782,(株)ディーエムエス,4,4,4,2019.04.16,BULLISH DOJI STAR,4.0,3.0,2.0,10.0,0.0,6.66,8000,2109.0,1977.5,1970.0,,131.0,8.0,16.37
6866,日置電機株式会社,4,4,4,2019.04.18,BULLISH ENGULFING,12.0,10.0,9.0,8.0,6.0,6.6,39600,5202.0,4880.0,4780.0,,322.0,100.0,3.22
8052,椿本興業(株),4,5,4,2019.04.17,BULLISH HARAMI,26.0,15.0,13.0,7.0,0.0,6.06,4600,4178.0,3940.0,3890.0,,238.0,50.0,4.76
3697,(株)ＳＨＩＦＴ,5,5,5,2019.04.19,BULLISH HARAMI CROSS,6.0,4.0,2.0,13.0,1.0,6.0,121800,6471.0,6105.0,6000.0,,366.0,105.0,3.48
5542,新報国製鉄(株),5,4,4,2019.04.19,BULLISH ENGULFING,11.0,6.0,4.0,11.0,4.0,6.0,4700,1285.0,1213.0,1191.0,,72.0,22.0,3.27
6920,レーザーテック(株),5,4,5,2019.04.18,BULLISH DOJI STAR,6.0,4.0,3.0,8.0,0.0,6.0,481400,5178.0,4885.0,4770.0,,293.0,115.0,2.54
2191,テラ(株),4,4,5,2019.04.18,BEARISH ONE BLACK CROW,4.0,2.0,2.0,6.0,0.0,6.0,185200,255.0,,282.0,271.0,16.0,11.0,1.45
3932,株式会社アカツキ,5,5,4,2019.04.19,BULLISH HOMING PIGEON,5.0,3.0,1.0,20.0,1.0,5.99,103700,5882.0,5550.0,5410.0,,332.0,140.0,2.37
3457,株式会社ハウスドゥ,5,5,5,2019.04.19,BULLISH HARAMI,13.0,10.0,6.0,10.0,1.0,5.6,71900,1507.0,1428.0,1392.0,,79.0,36.0,2.19
4242,(株)タカギセイコー,5,5,5,2019.04.15,BULLISH HARAMI,12.0,6.0,3.0,13.0,2.0,5.5,16000,3499.0,3317.5,3165.0,,181.0,153.0,1.18
6944,(株)アイレックス,5,5,5,2019.04.17,BULLISH ENGULFING,12.0,9.0,5.0,13.0,4.0,5.44,16100,3205.0,3040.0,2930.0,,165.0,110.0,1.5
6482,(株)ユーシン精機,5,5,4,2019.04.18,BEARISH ONE BLACK CROW,6.0,4.0,3.0,7.0,0.0,5.25,34900,1149.0,,1241.0,1212.0,63.0,29.0,2.17
7707,プレシジョン・システム・サイエンス(株),5,5,4,2019.04.18,BEARISH DARK CLOUD COVER,10.0,8.0,6.0,8.0,3.0,5.25,294000,392.0,,424.0,413.0,21.0,11.0,1.9
3844,コムチュア(株),5,5,5,2019.04.19,BULLISH HARAMI,13.0,8.0,7.0,6.0,1.0,5.12,77300,3836.0,3650.0,3570.0,,186.0,80.0,2.32
3769,ＧＭＯペイメントゲートウェイ(株),5,5,5,2019.04.19,BULLISH PIERCING LINE,9.0,7.0,7.0,5.0,0.0,5.0,472500,9240.0,8800.0,8610.0,,440.0,190.0,2.31
6255,(株)エヌ・ピー・シー,4,5,5,2019.04.04,BEARISH DARK CLOUD COVER,6.0,3.0,3.0,5.0,0.0,5.0,657000,268.0,,290.0,282.0,14.0,8.0,1.75
3788,ＧＭＯクラウド(株),4,5,5,2019.04.18,BEARISH ENGULFING,14.0,7.0,4.0,11.0,3.0,5.0,60300,4166.0,,4585.0,4385.0,219.0,200.0,1.09
2136,株式会社ヒップ,4,4,5,2019.04.17,BEARISH HARAMI,17.0,11.0,9.0,6.0,1.0,4.72,1400,929.0,,984.0,975.0,46.0,9.0,5.11
7577,(株)パスポート,5,4,5,2019.04.16,BEARISH DESCENDING HAWK,7.0,3.0,1.0,16.0,1.0,4.66,4100,215.0,,228.0,225.0,10.0,3.0,3.33
6069,トレンダーズ(株),5,4,4,2019.04.17,BULLISH HARAMI,27.0,17.0,10.0,10.0,3.0,4.64,132300,718.0,687.0,668.0,,31.0,19.0,1.63
6125,(株)岡本工作機械製作所,4,4,5,2019.04.16,BEARISH HARAMI,19.0,13.0,9.0,7.0,1.0,4.53,23600,2812.0,,3040.0,2945.0,133.0,95.0,1.4
3139,株式会社ラクト・ジャパン,4,5,5,2019.04.19,BULLISH HARAMI,23.0,15.0,8.0,10.0,2.0,4.39,70000,8220.0,7875.0,7720.0,,345.0,155.0,2.22
3929,ソーシャルワイヤー株式会社,4,4,4,2019.04.19,BULLISH HARAMI,16.0,14.0,9.0,9.0,4.0,4.35,19200,902.0,865.0,840.0,,37.0,25.0,1.48
3054,株式会社ハイパー,4,5,5,2019.04.19,BULLISH HOMING PIGEON,5.0,2.0,2.0,4.0,0.0,4.0,13800,474.0,456.0,451.0,,18.0,5.0,3.6
7868,株式会社廣済堂,5,5,5,2019.04.18,BEARISH ONE BLACK CROW,5.0,3.0,3.0,4.0,0.0,4.0,52400,740.0,,786.0,770.0,30.0,16.0,1.87
2884,株式会社ヨシムラ・フード・ホールディングス,5,5,5,2019.04.18,BEARISH HARAMI,24.0,14.0,8.0,9.0,3.0,3.85,379200,737.0,,824.0,766.0,29.0,58.0,0.5
3221,(株)ヨシックス,4,4,4,2019.04.16,BULLISH HARAMI,18.0,9.0,4.0,11.0,2.0,3.77,81800,3112.0,2999.0,2895.0,,113.0,104.0,1.08
6505,東洋電機製造(株),4,4,4,2019.04.17,BEARISH HARAMI CROSS,12.0,9.0,7.0,5.0,1.0,3.66,82700,1296.0,,1365.0,1345.0,49.0,20.0,2.45
3661,(株)エムアップ,4,5,5,2019.04.17,BULLISH ONE WHITE SOLDIER,12.0,9.0,4.0,12.0,3.0,3.66,269800,2578.0,2487.0,2403.0,,91.0,84.0,1.08
7745,(株)エー・アンド・デイ,5,5,5,2019.04.04,BEARISH HARAMI CROSS,9.0,6.0,4.0,6.0,1.0,3.66,161400,776.0,,832.0,805.0,29.0,27.0,1.07
5957,日東精工(株),4,4,4,2019.04.18,BEARISH DARK CLOUD COVER,8.0,7.0,5.0,5.0,0.0,3.57,219800,591.0,,625.0,612.0,21.0,13.0,1.61
3316,東京日産コンピュータシステム(株),5,4,5,2019.04.05,BULLISH HARAMI CROSS,12.0,9.0,5.0,8.0,2.0,3.55,4700,562.0,543.0,539.0,,19.0,4.0,4.75
4286,(株)レッグス,4,5,4,2019.04.19,BULLISH HARAMI,26.0,20.0,13.0,6.0,1.0,3.55,31100,1198.0,1157.5,1115.0,,40.0,43.0,0.93
9740,ＣＳＰ,4,5,5,2019.04.15,BEARISH HARAMI,20.0,13.0,8.0,7.0,2.0,3.53,152400,5200.0,,5650.0,5390.0,190.0,260.0,0.73
6131,浜井産業株式会社,5,4,4,2019.04.19,BULLISH HARAMI,16.0,8.0,4.0,8.0,1.0,3.5,2800,922.0,891.0,877.0,,31.0,14.0,2.21
4582,シンバイオ製薬(株),5,5,5,2019.04.19,BULLISH DOJI STAR,9.0,4.0,2.0,9.0,2.0,3.5,3861400,207.0,200.0,196.0,,7.0,4.0,1.75
6065,サクセスホールディングス(株),4,4,4,2019.04.17,BULLISH HARAMI,21.0,14.0,7.0,8.0,1.0,3.5,11500,883.0,853.5,826.0,,29.0,28.0,1.03
6857,(株)アドバンテスト,5,5,4,2019.04.18,BEARISH HARAMI,11.0,7.0,4.0,9.0,4.0,3.42,2646500,3101.0,,3310.0,3210.0,109.0,100.0,1.09
8289,Ｏｌｙｍｐｉｃグループ,5,5,4,2019.04.19,BULLISH HARAMI CROSS,6.0,3.0,1.0,12.0,1.0,3.33,44200,831.0,805.0,778.0,,26.0,27.0,0.96
4568,第一三共(株),4,5,4,2019.04.19,BULLISH HARAMI,14.0,8.0,7.0,4.0,2.0,3.25,1188700,5192.0,5029.0,4941.0,,163.0,88.0,1.85
6620,宮越ホールディングス(株),4,4,4,2019.04.17,BEARISH ENGULFING,16.0,8.0,6.0,5.0,2.0,3.25,30700,983.0,,1046.0,1015.0,32.0,31.0,1.03
8789,フィンテック グローバル(株),5,5,4,2019.04.18,BULLISH HARAMI,21.0,14.0,4.0,16.0,2.0,3.14,1171500,119.0,116.0,113.0,,3.0,3.0,1.0
3140,株式会社イデアインターナショナル,5,4,5,2019.04.19,BULLISH HARAMI CROSS,12.0,12.0,7.0,6.0,1.0,3.08,11000,1035.0,1005.0,1000.0,,30.0,5.0,6.0
6193,バーチャレクス・コンサルティング株式会社,4,4,4,2019.04.18,BEARISH DESCENDING HAWK,3.0,1.0,1.0,3.0,0.0,3.0,147800,692.0,,722.0,712.5,20.0,10.0,2.0
6778,(株)アルチザネットワークス,5,4,4,2019.04.16,BULLISH DOJI STAR,5.0,4.0,3.0,6.0,6.0,3.0,136600,1286.0,1249.5,1231.0,,36.0,19.0,1.89
6754,アンリツ株式会社,5,5,4,2019.04.19,BULLISH HARAMI,11.0,8.0,7.0,5.0,11.0,3.0,3301200,2296.0,2230.0,2164.0,,66.0,66.0,1.0
6894,パルステック工業(株),5,5,4,2019.04.19,BULLISH HARAMI,20.0,13.0,5.0,11.0,2.0,3.0,4800,3455.0,3355.0,3200.0,,100.0,155.0,0.64
6837,株式会社京写,4,4,4,2019.04.16,BEARISH HARAMI,22.0,17.0,14.0,4.0,2.0,2.94,72300,348.0,,366.0,358.5,10.0,8.0,1.25
6256,(株)ニューフレアテクノロジー,5,5,4,2019.04.19,BULLISH HARAMI,27.0,15.0,9.0,6.0,2.0,2.8,12800,7196.0,7000.0,6850.0,,196.0,150.0,1.3
4335,株式会社アイ・ピー・エス,5,5,5,2019.04.18,BEARISH HARAMI,17.0,10.0,6.0,6.0,2.0,2.8,39700,885.0,,961.0,910.0,25.0,51.0,0.49
3665,(株)エニグモ,5,5,4,2019.04.19,BULLISH ENGULFING,13.0,7.0,3.0,9.0,2.0,2.71,195000,3060.0,2980.0,2835.0,,80.0,145.0,0.55
3843,フリービット(株),5,5,4,2019.04.19,BULLISH HARAMI,22.0,17.0,9.0,6.0,1.0,2.7,239100,1189.0,1158.0,1127.0,,31.0,31.0,1.0
6976,太陽誘電(株),5,5,5,2019.04.16,BEARISH HARAMI,10.0,3.0,1.0,16.0,4.0,2.66,3726700,2496.0,,2608.0,2564.0,68.0,44.0,1.54
5304,ＳＥＣカーボン(株),4,5,5,2019.04.19,BULLISH HARAMI CROSS,9.0,6.0,3.0,6.0,1.0,2.5,19000,11080.0,10810.0,10600.0,,270.0,210.0,1.28
9446,(株)エスケーアイ,5,5,5,2019.04.18,BEARISH KICKING,3.0,2.0,1.0,5.0,0.0,2.5,82300,858.0,,898.0,879.0,21.0,19.0,1.1
2488,日本サード・パーティ株式会社,5,4,4,2019.04.19,BULLISH HARAMI CROSS,9.0,5.0,3.0,6.0,3.0,2.39,24800,911.0,890.5,870.0,,20.0,21.0,0.95
6165,パンチ工業(株),5,4,4,2019.04.19,BULLISH HARAMI,24.0,15.0,8.0,6.0,2.0,2.26,240400,700.0,685.0,659.0,,15.0,26.0,0.57
9753,アイエックス・ナレッジ株式会社,4,4,5,2019.04.19,BULLISH HARAMI,24.0,13.0,6.0,6.0,1.0,2.23,81400,1069.0,1046.0,1007.0,,23.0,39.0,0.58
