ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
2186,ソーバル(株),5,5,5,2019.04.12,BEARISH ONE BLACK CROW,3.0,1.0,1.0,28.0,0.0,28.0,148700,699.0,,1014.0,970.0,271.0,44.0,6.15
7519,五洋インテックス(株),5,5,5,2019.04.18,BEARISH ENGULFING,11.0,2.0,1.0,57.0,1.0,28.0,19100,3233.0,,4765.0,4490.0,1257.0,275.0,4.57
6067,(株)メディアフラッグ,5,5,5,2019.04.15,BULLISH KICKING,4.0,2.0,2.0,22.0,0.0,22.0,180400,4880.0,4000.0,3680.0,,880.0,320.0,2.75
3655,(株)ブレインパッド,5,5,5,2019.04.22,BULLISH ONE WHITE SOLDIER,7.0,4.0,4.0,19.0,0.0,19.0,141600,6985.0,5870.0,5660.0,,1115.0,210.0,5.3
6699,,5,5,5,2019.04.16,BEARISH HARAMI,10.0,4.0,3.0,24.0,5.0,16.75,9000,830.0,,1016.0,996.5,166.0,20.0,8.3
4587,ペプチドリーム,4,4,4,2019.04.18,BEARISH ONE BLACK CROW,3.0,1.0,1.0,16.0,0.0,16.0,720100,4864.0,,5900.0,5790.0,926.0,110.0,8.41
2693,ＹＫＴ(株),4,4,5,2019.04.19,BULLISH HARAMI CROSS,16.0,10.0,3.0,46.0,1.0,13.1,33300,370.0,327.5,323.0,,42.0,5.0,8.4
6300,アピックヤマダ株式会社,5,5,4,2019.02.13,BEARISH DOJI STAR,3.0,1.0,1.0,13.0,0.0,13.0,25800,434.0,,538.0,498.0,64.0,40.0,1.6
4025,多木化学(株),5,5,5,2019.04.19,BULLISH HARAMI,18.0,11.0,10.0,13.0,0.0,11.81,25600,6121.0,5475.0,5370.0,,646.0,105.0,6.15
3461,株式会社パルマ,4,4,5,2019.04.19,BULLISH HARAMI,16.0,6.0,5.0,14.0,7.0,10.5,10500,776.0,703.0,692.0,,73.0,11.0,6.63
2436,共同ピーアール株式会社,5,5,5,2019.04.12,BULLISH ONE WHITE SOLDIER,3.0,2.0,1.0,21.0,1.0,10.0,172300,2152.0,1957.0,1890.0,,195.0,67.0,2.91
6094,(株)フリークアウト,5,5,5,2019.04.15,BULLISH HARAMI,22.0,13.0,10.0,13.0,4.0,9.07,153600,2198.0,2016.0,1957.0,,182.0,59.0,3.08
6099,(株)エラン,5,5,5,2019.04.19,BULLISH HOMING PIGEON,6.0,3.0,1.0,37.0,5.0,9.0,278900,1843.0,1691.0,1641.0,,152.0,50.0,3.04
4812,株式会社電通国際情報サービス,4,4,4,2019.04.22,BULLISH ONE WHITE SOLDIER,5.0,5.0,4.0,11.0,3.0,8.2,23100,4068.0,3760.0,3675.0,,308.0,85.0,3.62
7859,株式会社アルメディオ,4,5,5,2019.04.22,BEARISH ONE BLACK CROW,5.0,3.0,2.0,17.0,11.0,7.66,5786800,160.0,,193.0,173.0,13.0,20.0,0.65
2776,(株)クリムゾン,5,4,5,2019.04.03,BULLISH HARAMI CROSS,26.0,10.0,3.0,30.0,2.0,7.6,26900,143.0,133.5,126.0,,9.0,8.0,1.12
5358,イソライト工業株式会社,4,4,5,2019.04.19,BULLISH HARAMI CROSS,14.0,11.0,7.0,12.0,1.0,7.27,74600,574.0,535.5,526.0,,38.0,10.0,3.8
3814,株式会社アルファクス・フード・システム,5,4,5,2019.04.22,BULLISH HARAMI CROSS,13.0,6.0,3.0,20.0,6.0,7.0,8200,1607.0,1502.0,1490.0,,105.0,12.0,8.75
3221,(株)ヨシックス,4,4,4,2019.04.22,BULLISH HARAMI CROSS,10.0,4.0,4.0,7.0,0.0,7.0,40700,3078.0,2877.5,2833.0,,200.0,45.0,4.44
4235,第一化成(株),5,5,5,2019.04.15,BULLISH PIERCING LINE,4.0,1.0,1.0,7.0,0.0,7.0,30500,2639.0,2467.0,2415.0,,172.0,52.0,3.3
4563,アンジェスMG株式会社,5,5,5,2019.04.18,BEARISH HARAMI,16.0,10.0,9.0,8.0,4.0,6.8,13222500,761.0,,869.0,816.0,55.0,53.0,1.03
3297,(株)東武住販,4,4,4,2019.04.18,BEARISH ENGULFING,9.0,4.0,3.0,10.0,3.0,6.75,5300,1147.0,,1246.0,1229.0,82.0,17.0,4.82
9782,(株)ディーエムエス,4,4,4,2019.04.16,BULLISH DOJI STAR,4.0,3.0,2.0,10.0,0.0,6.66,4200,2109.0,1977.5,1970.0,,131.0,8.0,16.37
6866,日置電機株式会社,4,4,4,2019.04.18,BULLISH ENGULFING,12.0,10.0,9.0,8.0,6.0,6.6,46500,5202.0,4880.0,4780.0,,322.0,100.0,3.22
4290,(株)プレステージ・インターナショナル,5,5,4,2019.04.22,BULLISH ENGULFING,12.0,8.0,8.0,6.0,0.0,6.0,103300,1636.0,1544.0,1518.0,,92.0,26.0,3.53
3697,(株)ＳＨＩＦＴ,5,5,5,2019.04.19,BULLISH HARAMI CROSS,6.0,4.0,2.0,13.0,1.0,6.0,134700,6471.0,6105.0,6000.0,,366.0,105.0,3.48
6920,レーザーテック(株),5,4,5,2019.04.18,BULLISH DOJI STAR,6.0,4.0,3.0,8.0,0.0,6.0,322000,5178.0,4885.0,4770.0,,293.0,115.0,2.54
4335,株式会社アイ・ピー・エス,5,5,5,2019.04.22,BEARISH DARK CLOUD COVER,5.0,4.0,4.0,6.0,0.0,6.0,19400,870.0,,960.0,925.0,55.0,35.0,1.57
3932,株式会社アカツキ,5,5,4,2019.04.19,BULLISH HOMING PIGEON,5.0,3.0,1.0,20.0,1.0,5.99,89600,5882.0,5550.0,5410.0,,332.0,140.0,2.37
6086,シンプロメンテ(株),4,4,5,2019.04.19,BULLISH HARAMI,22.0,17.0,13.0,9.0,4.0,5.94,5800,2477.0,2338.5,2267.0,,138.0,72.0,1.91
3457,株式会社ハウスドゥ,5,5,5,2019.04.19,BULLISH HARAMI,13.0,10.0,6.0,10.0,1.0,5.6,59300,1507.0,1428.0,1392.0,,79.0,36.0,2.19
6944,(株)アイレックス,5,5,5,2019.04.17,BULLISH ENGULFING,12.0,9.0,5.0,13.0,4.0,5.44,19600,3205.0,3040.0,2930.0,,165.0,110.0,1.5
3769,ＧＭＯペイメントゲートウェイ(株),5,5,5,2019.04.19,BULLISH PIERCING LINE,9.0,7.0,7.0,5.0,0.0,5.0,539500,9240.0,8800.0,8610.0,,440.0,190.0,2.31
6255,(株)エヌ・ピー・シー,4,5,5,2019.04.04,BEARISH DARK CLOUD COVER,6.0,3.0,3.0,5.0,0.0,5.0,576700,268.0,,290.0,282.0,14.0,8.0,1.75
2588,(株)ウォーターダイレクト,4,5,5,2019.04.22,BULLISH HARAMI,16.0,9.0,5.0,12.0,4.0,4.88,2000,1743.0,1662.0,1631.0,,81.0,31.0,2.61
2136,株式会社ヒップ,4,4,5,2019.04.17,BEARISH HARAMI,17.0,11.0,9.0,6.0,1.0,4.72,6400,929.0,,984.0,975.0,46.0,9.0,5.11
4824,(株)メディアシーク,4,4,5,2019.04.22,BULLISH HARAMI,14.0,10.0,7.0,8.0,3.0,4.69,74200,776.0,742.0,726.0,,34.0,16.0,2.12
7577,(株)パスポート,5,5,5,2019.04.16,BEARISH DESCENDING HAWK,7.0,3.0,1.0,16.0,1.0,4.66,2500,215.0,,228.0,225.0,10.0,3.0,3.33
6069,トレンダーズ(株),5,4,4,2019.04.22,BULLISH HARAMI,28.0,17.0,10.0,10.0,3.0,4.64,88600,704.0,673.0,662.0,,31.0,11.0,2.81
6125,(株)岡本工作機械製作所,4,4,5,2019.04.16,BEARISH HARAMI,19.0,13.0,9.0,7.0,1.0,4.53,41800,2812.0,,3040.0,2945.0,133.0,95.0,1.4
3719,(株)ジェクシード,5,4,5,2019.04.22,BULLISH HARAMI CROSS,26.0,9.0,6.0,7.0,2.0,3.99,175900,126.0,122.0,118.0,,4.0,4.0,1.0
2884,株式会社ヨシムラ・フード・ホールディングス,5,5,5,2019.04.18,BEARISH HARAMI,24.0,14.0,8.0,9.0,3.0,3.85,810200,737.0,,824.0,766.0,29.0,58.0,0.5
3036,アルコニックス(株),4,4,4,2019.04.17,BEARISH ENGULFING,15.0,11.0,7.0,7.0,2.0,3.72,92800,1254.0,,1348.0,1302.0,48.0,46.0,1.04
6505,東洋電機製造(株),4,4,4,2019.04.17,BEARISH HARAMI CROSS,12.0,9.0,7.0,5.0,1.0,3.66,62800,1296.0,,1365.0,1345.0,49.0,20.0,2.45
7745,(株)エー・アンド・デイ,5,5,5,2019.04.04,BEARISH HARAMI CROSS,9.0,6.0,4.0,6.0,1.0,3.66,217500,776.0,,832.0,805.0,29.0,27.0,1.07
6777,ｓａｎｔｅｃ(株),5,5,5,2019.04.22,BEARISH ENGULFING,16.0,10.0,6.0,8.0,3.0,3.59,437000,1944.0,,2136.0,2016.0,72.0,120.0,0.6
5957,日東精工(株),4,4,4,2019.04.18,BEARISH DARK CLOUD COVER,8.0,7.0,5.0,5.0,0.0,3.57,231800,591.0,,625.0,612.0,21.0,13.0,1.61
3316,東京日産コンピュータシステム(株),5,4,5,2019.04.05,BULLISH HARAMI CROSS,12.0,9.0,5.0,8.0,2.0,3.55,4800,562.0,543.0,539.0,,19.0,4.0,4.75
4286,(株)レッグス,4,5,4,2019.04.19,BULLISH HARAMI,26.0,20.0,13.0,6.0,1.0,3.55,42100,1198.0,1157.5,1115.0,,40.0,43.0,0.93
9740,ＣＳＰ,4,5,5,2019.04.15,BEARISH HARAMI,20.0,13.0,8.0,7.0,2.0,3.53,67600,5200.0,,5650.0,5390.0,190.0,260.0,0.73
6131,浜井産業株式会社,5,4,4,2019.04.19,BULLISH HARAMI,16.0,8.0,4.0,8.0,1.0,3.5,6900,922.0,891.0,877.0,,31.0,14.0,2.21
4582,シンバイオ製薬(株),5,5,5,2019.04.19,BULLISH DOJI STAR,9.0,4.0,2.0,9.0,2.0,3.5,2239600,207.0,200.0,196.0,,7.0,4.0,1.75
6065,サクセスホールディングス(株),4,4,4,2019.04.17,BULLISH HARAMI,21.0,14.0,7.0,8.0,1.0,3.5,23100,883.0,853.5,826.0,,29.0,28.0,1.03
8289,Ｏｌｙｍｐｉｃグループ,5,5,4,2019.04.19,BULLISH HARAMI CROSS,6.0,3.0,1.0,12.0,1.0,3.33,31900,831.0,805.0,778.0,,26.0,27.0,0.96
4568,第一三共(株),4,5,4,2019.04.19,BULLISH HARAMI,14.0,8.0,7.0,4.0,2.0,3.25,988600,5192.0,5029.0,4941.0,,163.0,88.0,1.85
8052,椿本興業(株),4,5,4,2019.04.22,BULLISH HARAMI CROSS,11.0,5.0,2.0,8.0,0.0,3.2,2900,3924.0,3802.5,3785.0,,121.0,18.0,6.72
8789,フィンテック グローバル(株),5,5,4,2019.04.18,BULLISH HARAMI,21.0,14.0,4.0,16.0,2.0,3.14,2795300,119.0,116.0,113.0,,3.0,3.0,1.0
6193,バーチャレクス・コンサルティング株式会社,4,4,4,2019.04.18,BEARISH DESCENDING HAWK,3.0,1.0,1.0,3.0,0.0,3.0,34700,692.0,,722.0,712.5,20.0,10.0,2.0
6778,(株)アルチザネットワークス,5,4,4,2019.04.16,BULLISH DOJI STAR,5.0,4.0,3.0,6.0,6.0,3.0,168300,1286.0,1249.5,1231.0,,36.0,19.0,1.89
6754,アンリツ株式会社,5,5,4,2019.04.19,BULLISH HARAMI,11.0,8.0,7.0,5.0,11.0,3.0,2640400,2296.0,2230.0,2164.0,,66.0,66.0,1.0
6894,パルステック工業(株),5,5,4,2019.04.19,BULLISH HARAMI,20.0,13.0,5.0,11.0,2.0,3.0,2600,3455.0,3355.0,3200.0,,100.0,155.0,0.64
6837,株式会社京写,4,4,4,2019.04.16,BEARISH HARAMI,22.0,17.0,14.0,4.0,2.0,2.94,88800,348.0,,366.0,358.5,10.0,8.0,1.25
6027,弁護士ドットコム(株),5,5,5,2019.04.22,BEARISH HARAMI,16.0,9.0,7.0,4.0,1.0,2.88,84700,3956.0,,4230.0,4072.5,116.0,158.0,0.73
3665,(株)エニグモ,5,5,4,2019.04.19,BULLISH ENGULFING,13.0,7.0,3.0,9.0,2.0,2.71,193000,3060.0,2980.0,2835.0,,80.0,145.0,0.55
6976,太陽誘電(株),5,5,5,2019.04.22,BEARISH ENGULFING,12.0,6.0,4.0,5.0,2.0,2.66,4207100,2595.0,,2726.0,2665.0,70.0,61.0,1.14
3135,株式会社マーケットエンタープライズ,5,5,5,2019.04.22,BEARISH HARAMI,17.0,13.0,6.0,9.0,3.0,2.53,44000,1292.0,,1419.0,1325.5,33.0,94.0,0.35
5304,ＳＥＣカーボン(株),4,5,5,2019.04.19,BULLISH HARAMI CROSS,9.0,6.0,3.0,6.0,1.0,2.5,21600,11080.0,10810.0,10600.0,,270.0,210.0,1.28
4248,竹本容器(株),4,5,4,2019.04.17,BULLISH HARAMI,23.0,16.0,11.0,4.0,1.0,2.43,50300,1492.0,1457.0,1435.0,,35.0,22.0,1.59
2488,日本サード・パーティ株式会社,5,4,4,2019.04.19,BULLISH HARAMI CROSS,9.0,5.0,3.0,6.0,3.0,2.39,39700,911.0,890.5,870.0,,20.0,21.0,0.95
9446,(株)エスケーアイ,5,5,5,2019.04.22,BEARISH HARAMI,16.0,7.0,4.0,7.0,4.0,2.28,40400,884.0,,959.0,904.5,20.0,55.0,0.36
9753,アイエックス・ナレッジ株式会社,4,4,5,2019.04.19,BULLISH HARAMI,24.0,13.0,6.0,6.0,1.0,2.23,63400,1069.0,1046.0,1007.0,,23.0,39.0,0.58
6494,(株)ＮＦＫホールディングス,5,5,5,2019.04.22,BEARISH HARAMI,20.0,14.0,8.0,6.0,3.0,2.14,375200,122.0,,128.0,124.0,2.0,4.0,0.5
4591,(株)リボミック,5,5,4,2019.04.22,BEARISH HARAMI,14.0,7.0,4.0,6.0,3.0,2.14,242500,677.0,,732.0,691.0,14.0,41.0,0.34
1401,株式会社エムビーエス,4,5,5,2019.04.17,BULLISH DOJI STAR,12.0,8.0,4.0,5.0,1.0,2.0,6900,1030.0,1010.0,1000.0,,20.0,10.0,2.0
8111,(株)ゴールドウイン,5,5,5,2019.04.17,BULLISH ONE WHITE SOLDIER,5.0,3.0,2.0,3.0,0.0,2.0,69400,17901.0,17550.0,17200.0,,351.0,350.0,1.0
6323,ローツェ(株),5,5,4,2019.04.22,BEARISH HARAMI,15.0,8.0,5.0,5.0,3.0,2.0,185100,2688.0,,2840.0,2742.0,54.0,98.0,0.55
4735,(株)京進,5,5,5,2019.04.11,BULLISH ENGULFING,13.0,7.0,5.0,4.0,4.0,1.71,12600,1160.0,1141.0,1091.0,,19.0,50.0,0.38
2778,(株)パレモ,5,4,4,2019.04.19,BULLISH HARAMI CROSS,16.0,12.0,5.0,5.0,1.0,1.5,24800,339.0,334.0,329.0,,5.0,5.0,1.0
3836,(株)ディーバ,5,5,4,2019.04.22,BEARISH DOJI STAR,10.0,7.0,3.0,6.0,2.0,1.42,50000,1539.0,,1586.0,1561.0,22.0,25.0,0.88
1890,東洋建設(株),4,4,4,2019.04.19,BULLISH HARAMI CROSS,8.0,3.0,1.0,4.0,0.0,1.33,123800,416.0,411.5,404.0,,4.0,8.0,0.5
3956,国際チャート株式会社,5,5,4,2019.04.19,BULLISH HARAMI,20.0,10.0,3.0,13.0,4.0,1.1,18100,351.0,348.0,337.0,,3.0,11.0,0.27
9698,(株)クレオ,5,5,5,2019.04.12,BEARISH ENGULFING,16.0,12.0,7.0,4.0,3.0,1.08,127400,1303.0,,1376.0,1317.0,14.0,59.0,0.23
2820,株式会社やまみ,5,4,5,2019.04.16,BULLISH HARAMI CROSS,9.0,4.0,1.0,4.0,0.0,1.0,4200,2519.0,2495.0,2480.0,,24.0,15.0,1.6
4696,ワタベウェディング(株),5,5,4,2019.04.22,BEARISH HARAMI,16.0,10.0,4.0,4.0,1.0,1.0,61100,581.0,,592.0,586.5,5.0,6.0,0.83
4820,(株)ＥＭシステムズ,4,4,4,2019.04.22,BEARISH MEETING LINE,4.0,1.0,1.0,1.0,0.0,1.0,56800,1466.0,,1501.0,1480.0,14.0,21.0,0.66
2453,ジャパンベストレスキューシステム株式会社,5,5,5,2019.04.18,BEARISH HARAMI,17.0,9.0,6.0,3.0,3.0,1.0,350800,1628.0,,1687.0,1644.0,16.0,43.0,0.37
2427,(株)アウトソーシング,4,4,4,2019.04.18,BEARISH ENGULFING,14.0,6.0,3.0,4.0,2.0,1.0,1265100,1416.0,,1470.0,1430.0,14.0,40.0,0.35
