ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
3316,東京日産コンピュータシステム(株),5,4,5,2019.04.05,BULLISH HARAMI CROSS,12.0,9.0,5.0,8.0,2.0,3.55,8500,562.0,543.0,539.0,,19.0,4.0,4.75
9791,(株)ビケンテクノ,4,4,4,2019.04.23,BEARISH DELIBERATION BLOCK,7.0,4.0,2.0,7.0,0.0,3.5,6200,876.0,,912.0,907.5,31.0,5.0,6.2
6131,浜井産業株式会社,5,4,4,2019.04.19,BULLISH HARAMI,16.0,8.0,4.0,8.0,1.0,3.5,5200,922.0,891.0,877.0,,31.0,14.0,2.21
6065,サクセスホールディングス(株),4,4,4,2019.04.17,BULLISH HARAMI,21.0,14.0,7.0,8.0,1.0,3.5,27000,883.0,853.5,826.0,,29.0,28.0,1.03
8289,Ｏｌｙｍｐｉｃグループ,5,5,4,2019.04.19,BULLISH HARAMI CROSS,6.0,3.0,1.0,12.0,1.0,3.33,68500,831.0,805.0,778.0,,26.0,27.0,0.96
3182,オイシックス(株),5,5,5,2019.04.24,BULLISH HARAMI,17.0,13.0,7.0,7.0,1.0,3.3,292100,1687.0,1634.0,1603.0,,53.0,31.0,1.7
9385,(株)ショーエイコーポレーション,5,4,5,2019.04.24,BULLISH HARAMI CROSS,17.0,8.0,3.0,12.0,2.0,3.25,4300,768.0,744.0,740.0,,24.0,4.0,6.0
8052,椿本興業(株),5,5,4,2019.04.22,BULLISH HARAMI CROSS,11.0,5.0,2.0,8.0,0.0,3.2,3600,3924.0,3802.5,3785.0,,121.0,18.0,6.72
3835,ｅＢＡＳＥ(株),5,5,5,2019.04.24,BULLISH HOMING PIGEON,8.0,5.0,3.0,8.0,4.0,3.2,46800,1120.0,1086.0,1064.0,,34.0,22.0,1.54
2901,石垣食品株式会社,4,4,4,2019.04.18,BULLISH HARAMI,18.0,10.0,6.0,6.0,1.0,3.2,82900,165.0,160.0,154.0,,5.0,6.0,0.83
6778,(株)アルチザネットワークス,5,4,4,2019.04.16,BULLISH DOJI STAR,5.0,4.0,3.0,6.0,6.0,3.0,166700,1286.0,1249.5,1231.0,,36.0,19.0,1.89
6754,アンリツ株式会社,5,5,4,2019.04.19,BULLISH HARAMI,11.0,8.0,7.0,5.0,11.0,3.0,2939400,2296.0,2230.0,2164.0,,66.0,66.0,1.0
4588,オンコリスバイオファーマ(株),5,5,5,2019.04.23,BULLISH ENGULFING,17.0,13.0,5.0,11.0,2.0,3.0,5534500,3007.0,2920.0,2626.0,,87.0,294.0,0.29
3823,(株)アクロディア,5,4,4,2019.04.24,BEARISH DARK CLOUD COVER,9.0,6.0,4.0,6.0,3.0,3.0,3354700,325.0,,369.0,335.0,10.0,34.0,0.29
6027,弁護士ドットコム(株),5,5,5,2019.04.22,BEARISH HARAMI,16.0,9.0,7.0,4.0,1.0,2.88,168600,3956.0,,4230.0,4072.5,116.0,158.0,0.73
7746,岡本硝子(株),5,5,4,2019.04.24,BEARISH HARAMI,15.0,11.0,6.0,6.0,1.0,2.81,12206900,271.0,,298.0,278.5,7.0,20.0,0.35
8909,(株)シノケングループ,4,4,4,2019.04.24,BULLISH HARAMI,25.0,12.0,7.0,6.0,2.0,2.66,215700,739.0,720.0,705.0,,19.0,15.0,1.26
3135,株式会社マーケットエンタープライズ,5,5,5,2019.04.22,BEARISH HARAMI,17.0,13.0,6.0,9.0,3.0,2.53,22800,1292.0,,1419.0,1325.5,33.0,94.0,0.35
6866,日置電機株式会社,4,4,4,2019.04.23,BULLISH DOJI STAR,6.0,4.0,2.0,6.0,1.0,2.5,28600,4307.0,4202.5,4140.0,,104.0,63.0,1.65
5304,ＳＥＣカーボン(株),4,5,5,2019.04.19,BULLISH HARAMI CROSS,9.0,6.0,3.0,6.0,1.0,2.5,64300,11080.0,10810.0,10600.0,,270.0,210.0,1.28
4248,竹本容器(株),4,5,4,2019.04.17,BULLISH HARAMI,23.0,16.0,11.0,4.0,1.0,2.43,36900,1492.0,1457.0,1435.0,,35.0,22.0,1.59
3139,株式会社ラクト・ジャパン,4,5,5,2019.04.23,BEARISH HARAMI,27.0,12.0,7.0,5.0,2.0,2.08,105200,4035.0,,4310.0,4120.0,85.0,190.0,0.44
1401,株式会社エムビーエス,4,5,5,2019.04.17,BULLISH DOJI STAR,12.0,8.0,4.0,5.0,1.0,2.0,6100,1030.0,1010.0,1000.0,,20.0,10.0,2.0
6256,(株)ニューフレアテクノロジー,5,5,4,2019.04.23,BEARISH ENGULFING,18.0,12.0,8.0,3.0,0.0,2.0,12800,6753.0,,7040.0,6890.0,137.0,150.0,0.91
4970,東洋合成工業(株),5,5,5,2019.04.24,BULLISH THREE GAP DOWNS,4.0,3.0,2.0,3.0,0.0,2.0,46200,1791.0,1756.0,1703.0,,35.0,53.0,0.66
6938,双信電機(株),5,4,5,2019.04.23,BULLISH THREE GAP DOWNS,5.0,1.0,1.0,2.0,0.0,2.0,185900,538.0,527.5,511.0,,10.0,17.0,0.58
6323,ローツェ(株),5,5,4,2019.04.22,BEARISH HARAMI,15.0,8.0,5.0,5.0,3.0,2.0,165800,2688.0,,2840.0,2742.0,54.0,98.0,0.55
4816,東映アニメーション(株),4,4,4,2019.04.24,BEARISH HARAMI,22.0,15.0,7.0,5.0,1.0,1.8,40400,5230.0,,5470.0,5325.0,95.0,145.0,0.65
7851,カワセコンピュータサプライ株式会社,5,4,4,2019.04.24,BULLISH HARAMI,18.0,11.0,7.0,5.0,4.0,1.72,40100,415.0,408.5,403.0,,6.0,6.0,1.0
2930,株式会社北の達人コーポレーション,5,5,5,2019.04.24,BULLISH ONE WHITE SOLDIER,6.0,4.0,2.0,4.0,1.0,1.5,1222400,549.0,541.0,528.0,,8.0,13.0,0.61
3627,ネオス(株),4,5,5,2019.04.23,BULLISH HARAMI CROSS,12.0,10.0,5.0,4.0,1.0,1.5,259800,927.0,913.5,893.0,,13.0,21.0,0.61
2884,株式会社ヨシムラ・フード・ホールディングス,5,5,5,2019.04.24,BEARISH DARK CLOUD COVER,11.0,6.0,3.0,5.0,2.0,1.5,1063600,826.0,,908.0,838.0,12.0,70.0,0.17
6376,日機装(株),4,5,4,2019.04.23,BULLISH ONE WHITE SOLDIER,11.0,7.0,4.0,4.0,2.0,1.42,162400,1412.0,1393.0,1370.0,,19.0,23.0,0.82
6930,日本アンテナ(株),5,5,4,2019.04.24,BULLISH HARAMI CROSS,13.0,4.0,1.0,5.0,0.0,1.25,105200,1473.0,1455.5,1423.0,,17.0,33.0,0.51
4820,(株)ＥＭシステムズ,4,4,4,2019.04.22,BEARISH MEETING LINE,4.0,1.0,1.0,1.0,0.0,1.0,76500,1466.0,,1501.0,1480.0,14.0,21.0,0.66
2427,(株)アウトソーシング,4,4,4,2019.04.18,BEARISH ENGULFING,14.0,6.0,3.0,4.0,2.0,1.0,1018200,1416.0,,1470.0,1430.0,14.0,40.0,0.35
6890,(株)フェローテック,5,4,4,2019.04.23,BULLISH HAMMER,4.0,1.0,1.0,1.0,0.0,1.0,583400,1272.0,1260.0,1200.0,,12.0,60.0,0.2
3267,株式会社フィル・カンパニー,4,4,5,2019.04.23,BEARISH HARAMI,15.0,11.0,7.0,10.0,15.0,0.9,71000,3737.0,,3945.0,3770.0,33.0,175.0,0.18
3929,ソーシャルワイヤー株式会社,4,4,4,2019.04.23,BEARISH ENGULFING,17.0,12.0,5.0,6.0,3.0,0.75,26700,865.0,,917.0,871.0,6.0,46.0,0.13
4241,(株)アテクト,5,4,4,2019.04.24,BEARISH HARAMI,17.0,9.0,3.0,6.0,2.0,0.66,75600,1276.0,,1350.0,1283.5,7.0,67.0,0.1
6184,株式会社鎌倉新書,5,5,5,2019.04.15,BULLISH PIERCING LINE,6.0,5.0,1.0,7.0,1.0,0.6,611000,1383.0,1375.0,1323.0,,8.0,52.0,0.15
5821,平河ヒューテック株式会社,4,5,4,2019.04.22,BULLISH HARAMI,23.0,16.0,8.0,3.0,2.0,0.5,20500,1427.0,1420.0,1400.0,,7.0,20.0,0.35
4696,ワタベウェディング(株),5,5,4,2019.04.24,BEARISH DELIBERATION BLOCK,5.0,4.0,2.0,2.0,1.0,0.5,82400,661.0,,682.0,664.0,3.0,18.0,0.16
3665,(株)エニグモ,5,5,4,2019.04.24,BULLISH HARAMI,15.0,10.0,5.0,4.0,3.0,0.5,149900,2880.0,2866.5,2781.0,,13.0,86.0,0.15
2173,株式会社博展,5,5,4,2019.04.24,BULLISH THREE GAP DOWNS,6.0,3.0,1.0,3.0,1.0,0.33,65900,683.0,681.5,680.0,,1.0,2.0,0.5
6664,(株)オプトエレクトロニクス,5,5,5,2019.04.17,BULLISH ONE WHITE SOLDIER,4.0,3.0,1.0,1.0,0.0,0.33,176700,1046.0,1043.0,1003.0,,3.0,40.0,0.07
4585,(株)ＵＭＮファーマ,5,5,5,2019.04.23,BULLISH HARAMI CROSS,9.0,6.0,2.0,5.0,2.0,0.33,492900,373.0,372.0,350.0,,1.0,22.0,0.04
4921,(株)ファンケル,4,5,5,2019.04.24,BEARISH HARAMI,22.0,14.0,9.0,2.0,3.0,0.21,640000,3111.0,,3150.0,3117.5,6.0,33.0,0.18
6482,(株)ユーシン精機,5,5,4,2019.04.22,BEARISH HARAMI CROSS,11.0,7.0,3.0,3.0,2.0,0.14,73900,1212.0,,1229.0,1213.0,1.0,16.0,0.06
4596,窪田製薬ホールディングス株式会社,5,5,5,2019.04.22,BEARISH KICKING,1.0,0.0,0.0,0.0,0.0,0.0,5935300,446.0,,510.0,446.0,0.0,64.0,0.0
2351,(株)ＡＳＪ,5,5,5,2019.04.19,BULLISH HOMING PIGEON,5.0,0.0,0.0,0.0,0.0,0.0,196200,1995.0,1995.0,1908.0,,0.0,87.0,0.0
7745,(株)エー・アンド・デイ,5,5,5,2019.04.24,BEARISH THREE BLACK CROWS,1.0,0.0,0.0,0.0,0.0,0.0,140100,899.0,,930.0,899.0,0.0,31.0,0.0
8111,(株)ゴールドウイン,5,5,5,2019.04.24,BEARISH SHOOTING STAR,1.0,0.0,0.0,0.0,0.0,0.0,115600,17590.0,,18010.0,17590.0,0.0,420.0,0.0
7748,株式会社ホロン,5,5,5,2019.04.24,BULLISH MORNING DOJI STAR,1.0,0.0,0.0,0.0,0.0,0.0,72300,2301.0,2301.0,2180.0,,0.0,121.0,0.0
6857,(株)アドバンテスト,5,5,4,2019.04.22,BEARISH DARK CLOUD COVER,2.0,0.0,0.0,0.0,0.0,0.0,3206500,3295.0,,3340.0,3295.0,0.0,45.0,0.0
4776,サイボウズ(株),5,5,4,2019.04.16,BEARISH ONE BLACK CROW,7.0,3.0,2.0,0.0,0.0,0.0,223500,1009.0,,1025.0,1009.0,0.0,16.0,0.0
3850,(株)ＮＴＴデータイントラマート,5,5,4,2019.04.23,BULLISH HAMMER,1.0,0.0,0.0,0.0,0.0,0.0,12600,3155.0,3155.0,2990.0,,0.0,165.0,0.0
3772,ドリームバイザー・ホールディングス(株),5,5,4,2019.04.18,BULLISH HOMING PIGEON,4.0,2.0,0.0,0.0,0.0,0.0,12100,1384.0,1384.0,1320.0,,0.0,64.0,0.0
6871,(株)日本マイクロニクス,5,4,4,2019.04.24,BEARISH THREE OUTSIDE DOWN,1.0,0.0,0.0,0.0,0.0,0.0,124800,869.0,,886.0,869.0,0.0,17.0,0.0
6165,パンチ工業(株),5,4,4,2019.04.22,BULLISH SQUEEZE ALERT,1.0,0.0,0.0,0.0,0.0,0.0,87700,684.0,684.0,668.0,,0.0,16.0,0.0
2471,(株)エスプール,5,4,4,2019.04.22,BEARISH ONE BLACK CROW,11.0,8.0,4.0,5.0,5.0,0.0,30100,2547.0,,2632.0,2547.0,0.0,85.0,0.0
4875,メディシノバ,4,5,5,2019.04.24,BEARISH HANGING MAN,1.0,0.0,0.0,0.0,0.0,0.0,409400,1202.0,,1221.0,1202.0,0.0,19.0,0.0
4584,(株)ジーンテクノサイエンス,4,5,5,2019.04.24,BULLISH INVERTED HAMMER,1.0,0.0,0.0,0.0,0.0,0.0,94900,818.0,818.0,802.0,,0.0,16.0,0.0
2326,デジタルアーツ(株),4,5,4,2019.04.18,BEARISH ENGULFING,14.0,11.0,3.0,8.0,3.0,0.0,75900,9440.0,,9900.0,9440.0,0.0,460.0,0.0
2412,(株)ベネフィット・ワン,4,4,4,2019.04.24,BEARISH DELIBERATION BLOCK,4.0,0.0,0.0,0.0,0.0,0.0,454600,2252.0,,2304.0,2252.0,0.0,52.0,0.0
1890,東洋建設(株),4,4,4,2019.04.23,BULLISH TRI STAR,1.0,0.0,0.0,0.0,0.0,0.0,163500,408.0,408.0,403.0,,0.0,5.0,0.0
6837,株式会社京写,4,4,4,2019.04.23,BEARISH DARK CLOUD COVER,3.0,1.0,1.0,0.0,0.0,0.0,32500,369.0,,383.0,369.0,0.0,14.0,0.0
3221,(株)ヨシックス,4,4,4,2019.04.24,BEARISH ENGULFING,21.0,16.0,8.0,3.0,3.0,0.0,28500,2854.0,,2937.0,2854.0,0.0,83.0,0.0
3794,エヌ・デーソフトウェア(株),4,4,4,2019.04.23,BULLISH TRI STAR,1.0,0.0,0.0,0.0,0.0,0.0,100,1688.0,1688.0,1687.0,,0.0,1.0,0.0
