ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
6027,弁護士ドットコム(株),5,5,5,2019.04.15,BULLISH HARAMI,19.0,12.0,9.0,10.0,4.0,6.5,177500,4254.0,3995.0,3865.0,,259.0,130.0,1.99
2488,日本サード・パーティ株式会社,5,4,4,2019.04.16,BEARISH HARAMI,20.0,10.0,9.0,7.0,2.0,6.1,58200,846.0,,930.0,900.0,54.0,30.0,1.8
8052,椿本興業(株),4,5,4,2019.04.17,BULLISH HARAMI,26.0,15.0,13.0,7.0,0.0,6.06,4900,4178.0,3940.0,3890.0,,238.0,50.0,4.76
5542,新報国製鉄(株),4,4,4,2019.04.15,BULLISH ENGULFING,10.0,6.0,4.0,11.0,4.0,6.0,7900,1287.0,1215.0,1191.0,,72.0,24.0,3.0
4346,(株)ネクシィーズ,5,4,4,2019.04.17,BULLISH PIERCING LINE,7.0,5.0,4.0,8.0,3.0,5.8,171300,2533.0,2395.0,2323.0,,138.0,72.0,1.91
3814,株式会社アルファクス・フード・システム,5,4,5,2019.04.17,BULLISH HARAMI,17.0,12.0,8.0,11.0,5.0,5.66,10200,1639.0,1552.0,1513.0,,87.0,39.0,2.23
4242,(株)タカギセイコー,5,5,5,2019.04.15,BULLISH HARAMI,12.0,6.0,3.0,13.0,2.0,5.5,10000,3499.0,3317.5,3165.0,,181.0,153.0,1.18
6944,(株)アイレックス,5,5,5,2019.04.17,BULLISH ENGULFING,12.0,9.0,5.0,13.0,4.0,5.44,28400,3205.0,3040.0,2930.0,,165.0,110.0,1.5
6376,日機装(株),5,5,4,2019.04.10,BEARISH DESCENDING HAWK,6.0,2.0,2.0,5.0,0.0,5.0,457400,1301.0,,1385.0,1369.0,68.0,16.0,4.25
4025,多木化学(株),5,5,5,2019.04.15,BULLISH HOMING PIGEON,10.0,5.0,5.0,5.0,0.0,5.0,42900,6205.0,5910.0,5840.0,,295.0,70.0,4.21
7777,株式会社スリー・ディー・マトリックス,5,5,4,2019.04.15,BULLISH ENGULFING,20.0,11.0,6.0,10.0,1.0,5.0,3016700,821.0,782.0,708.0,,39.0,74.0,0.52
6871,(株)日本マイクロニクス,5,4,4,2019.04.16,BEARISH HARAMI,24.0,11.0,8.0,7.0,1.0,4.81,320300,804.0,,864.0,844.5,40.0,20.0,2.0
2136,株式会社ヒップ,4,4,5,2019.04.17,BEARISH HARAMI,17.0,11.0,9.0,6.0,1.0,4.72,900,929.0,,984.0,975.0,46.0,9.0,5.11
7577,(株)パスポート,5,4,5,2019.04.16,BEARISH DESCENDING HAWK,7.0,3.0,1.0,16.0,1.0,4.66,15300,215.0,,228.0,225.0,10.0,3.0,3.33
3843,フリービット(株),5,5,5,2019.04.16,BEARISH HARAMI,19.0,12.0,8.0,8.0,2.0,4.66,267500,1125.0,,1206.0,1179.0,54.0,27.0,2.0
6125,(株)岡本工作機械製作所,4,4,5,2019.04.16,BEARISH HARAMI,19.0,13.0,9.0,7.0,1.0,4.53,37400,2812.0,,3040.0,2945.0,133.0,95.0,1.4
6890,(株)フェローテック,5,4,4,2019.04.11,BEARISH ONE BLACK CROW,14.0,6.0,5.0,6.0,3.0,4.5,942400,1186.0,,1271.0,1241.0,55.0,30.0,1.83
3966,株式会社ユーザベース,5,5,5,2019.04.10,BEARISH ENGULFING,8.0,5.0,3.0,10.0,4.0,4.4,166800,2926.0,,3155.0,3060.0,134.0,95.0,1.41
3932,株式会社アカツキ,5,5,4,2019.04.17,BULLISH HARAMI,20.0,12.0,7.0,11.0,5.0,4.33,232100,5800.0,5560.0,5450.0,,240.0,110.0,2.18
4582,シンバイオ製薬(株),5,5,5,2019.04.17,BEARISH HARAMI,22.0,13.0,8.0,10.0,5.0,4.23,19729100,199.0,,240.0,207.0,8.0,33.0,0.24
4579,ラクオリア創薬(株),5,5,5,2019.04.16,BEARISH HARAMI,16.0,10.0,7.0,9.0,7.0,4.19,698200,1517.0,,1623.0,1583.0,66.0,40.0,1.65
3182,オイシックス(株),5,5,5,2019.04.17,BEARISH DOJI STAR,2.0,1.0,1.0,4.0,0.0,4.0,237100,1692.0,,1779.0,1762.0,70.0,17.0,4.11
4290,(株)プレステージ・インターナショナル,5,5,4,2019.04.17,BEARISH ONE BLACK CROW,7.0,3.0,3.0,4.0,0.0,4.0,181600,1499.0,,1597.0,1561.0,62.0,36.0,1.72
2884,株式会社ヨシムラ・フード・ホールディングス,5,5,5,2019.04.11,BEARISH HARAMI,23.0,14.0,8.0,9.0,3.0,3.85,2365400,583.0,,629.0,606.0,23.0,23.0,1.0
3221,(株)ヨシックス,4,4,4,2019.04.16,BULLISH HARAMI,18.0,9.0,4.0,11.0,2.0,3.77,43500,3112.0,2999.0,2895.0,,113.0,104.0,1.08
9872,北恵株式会社,4,4,4,2019.04.17,BULLISH HARAMI CROSS,11.0,8.0,6.0,5.0,0.0,3.75,4000,958.0,924.0,916.0,,34.0,8.0,4.25
2930,株式会社北の達人コーポレーション,5,5,5,2019.04.11,BEARISH MEETING LINE,6.0,4.0,3.0,5.0,0.0,3.75,3446200,462.0,,485.0,480.0,18.0,5.0,3.6
3661,(株)エムアップ,4,5,5,2019.04.17,BULLISH ONE WHITE SOLDIER,12.0,9.0,4.0,12.0,3.0,3.66,280500,2578.0,2487.0,2403.0,,91.0,84.0,1.08
7745,(株)エー・アンド・デイ,5,5,5,2019.04.04,BEARISH HARAMI CROSS,9.0,6.0,4.0,6.0,1.0,3.66,345700,776.0,,832.0,805.0,29.0,27.0,1.07
3030,株式会社ハブ,4,4,4,2019.04.17,BULLISH HARAMI CROSS,15.0,10.0,4.0,9.0,0.0,3.6,7300,1119.0,1081.0,1070.0,,38.0,11.0,3.45
3316,東京日産コンピュータシステム(株),5,4,5,2019.04.05,BULLISH HARAMI CROSS,12.0,9.0,5.0,8.0,2.0,3.55,10000,562.0,543.0,539.0,,19.0,4.0,4.75
9740,ＣＳＰ,5,5,5,2019.04.15,BEARISH HARAMI,20.0,13.0,8.0,7.0,2.0,3.53,90400,5200.0,,5650.0,5390.0,190.0,260.0,0.73
6065,サクセスホールディングス(株),4,4,4,2019.04.17,BULLISH HARAMI,21.0,14.0,7.0,8.0,1.0,3.5,29500,883.0,853.5,826.0,,29.0,28.0,1.03
6857,(株)アドバンテスト,5,4,4,2019.04.11,BEARISH HARAMI,10.0,7.0,4.0,9.0,4.0,3.42,4434800,2941.0,,3115.0,3045.0,104.0,70.0,1.48
6046,株式会社リンクバル,5,5,5,2019.04.17,BEARISH ENGULFING,13.0,7.0,6.0,4.0,0.0,3.42,232000,898.0,,973.0,929.0,31.0,44.0,0.7
3900,(株)クラウドワークス,4,5,4,2019.04.16,BULLISH HARAMI,19.0,13.0,7.0,8.0,2.0,3.38,253300,2027.0,1961.5,1872.0,,65.0,90.0,0.72
6256,(株)ニューフレアテクノロジー,5,5,4,2019.04.16,BEARISH HARAMI,16.0,8.0,5.0,6.0,1.0,3.37,17400,6658.0,,7010.0,6890.0,232.0,120.0,1.93
2453,ジャパンベストレスキューシステム株式会社,5,5,5,2019.04.16,BEARISH DELIBERATION BLOCK,7.0,3.0,2.0,6.0,2.0,3.33,273000,1579.0,,1651.0,1633.0,54.0,18.0,3.0
6620,宮越ホールディングス(株),4,5,4,2019.04.17,BEARISH ENGULFING,16.0,8.0,6.0,5.0,2.0,3.25,146700,983.0,,1046.0,1015.0,32.0,31.0,1.03
6778,(株)アルチザネットワークス,5,4,4,2019.04.16,BULLISH DOJI STAR,5.0,4.0,3.0,6.0,6.0,3.0,167400,1286.0,1249.5,1231.0,,36.0,19.0,1.89
6101,(株)ツガミ,5,4,4,2019.04.16,BEARISH HARAMI,21.0,12.0,6.0,8.0,2.0,3.0,2224900,993.0,,1059.0,1023.0,30.0,36.0,0.83
7564,(株)ワークマン,5,5,4,2019.04.16,BULLISH HARAMI,14.0,6.0,5.0,4.0,2.0,3.0,253200,5603.0,5440.0,5230.0,,163.0,210.0,0.77
3956,国際チャート株式会社,5,5,4,2019.04.09,BEARISH HARAMI,26.0,18.0,9.0,7.0,1.0,3.0,25000,335.0,,360.0,344.5,9.0,16.0,0.56
2122,株式会社インタースペース,4,4,4,2019.04.17,BEARISH HARAMI,29.0,16.0,6.0,11.0,2.0,2.87,5400,1490.0,,1555.0,1533.0,43.0,22.0,1.95
6095,メドピア(株),5,5,4,2019.04.17,BEARISH HARAMI,18.0,11.0,7.0,9.0,8.0,2.81,145500,2330.0,,2480.0,2396.5,66.0,84.0,0.78
6200,株式会社インソース,4,4,5,2019.04.17,BEARISH HARAMI,21.0,9.0,4.0,10.0,3.0,2.77,52100,2219.0,,2338.0,2282.0,63.0,56.0,1.12
6062,(株)チャーム・ケア・コーポレーション,4,4,5,2019.04.17,BEARISH DOJI STAR,6.0,4.0,3.0,4.0,1.0,2.75,95400,1536.0,,1608.0,1578.5,42.0,30.0,1.4
6976,太陽誘電(株),5,5,4,2019.04.16,BEARISH HARAMI,10.0,3.0,1.0,16.0,4.0,2.66,5634500,2496.0,,2608.0,2564.0,68.0,44.0,1.54
4248,竹本容器(株),4,5,4,2019.04.17,BULLISH HARAMI,23.0,16.0,11.0,4.0,1.0,2.43,37600,1492.0,1457.0,1435.0,,35.0,22.0,1.59
6071,株式会社IBJ,5,5,4,2019.04.17,BEARISH DARK CLOUD COVER,7.0,5.0,2.0,9.0,2.0,2.4,265500,895.0,,941.0,916.0,21.0,25.0,0.84
4022,ラサ工業(株),4,5,4,2019.04.16,BEARISH ENGULFING,16.0,6.0,2.0,13.0,3.0,2.33,129700,1510.0,,1583.0,1545.0,35.0,38.0,0.92
3021,(株)パシフィックネット,5,5,4,2019.04.16,BULLISH HARAMI,18.0,10.0,7.0,3.0,0.0,2.09,11400,1067.0,1046.0,988.0,,21.0,58.0,0.36
8111,(株)ゴールドウイン,5,5,5,2019.04.17,BULLISH ONE WHITE SOLDIER,5.0,3.0,2.0,3.0,0.0,2.0,170500,17901.0,17550.0,17200.0,,351.0,350.0,1.0
4820,(株)ＥＭシステムズ,4,4,4,2019.04.11,BEARISH DOJI STAR,8.0,4.0,3.0,3.0,1.0,2.0,207300,1292.0,,1347.0,1317.5,25.0,30.0,0.83
4743,株式会社アイティフォー,4,5,4,2019.04.15,BULLISH ONE WHITE SOLDIER,8.0,6.0,6.0,2.0,0.0,2.0,216700,939.0,921.0,896.0,,18.0,25.0,0.72
6323,ローツェ(株),5,5,4,2019.04.16,BEARISH HARAMI,14.0,8.0,5.0,5.0,3.0,2.0,518900,2540.0,,2727.0,2591.0,51.0,136.0,0.37
5614,株式会社川金ホールディングス,5,5,4,2019.04.17,BEARISH MATCHING HIGH,3.0,1.0,1.0,2.0,0.0,2.0,54300,392.0,,431.0,399.0,7.0,32.0,0.21
3906,(株)ＡＬＢＥＲＴ,5,5,5,2019.04.15,BULLISH HARAMI,13.0,9.0,3.0,10.0,2.0,1.99,88500,13727.0,13460.0,12820.0,,267.0,640.0,0.41
6776,天昇電気工業(株),5,4,4,2019.04.16,BEARISH HARAMI,23.0,17.0,9.0,6.0,3.0,1.76,2100,269.0,,279.0,273.5,4.0,6.0,0.66
4735,(株)京進,5,5,5,2019.04.11,BULLISH ENGULFING,13.0,7.0,5.0,4.0,4.0,1.71,17600,1160.0,1141.0,1091.0,,19.0,50.0,0.38
2475,ＷＤＢホールディングス(株),4,5,4,2019.04.16,BEARISH HARAMI,19.0,13.0,5.0,9.0,3.0,1.61,33100,3056.0,,3165.0,3105.0,49.0,60.0,0.81
9707,(株)ユニマットそよ風,4,4,4,2019.04.17,BULLISH HARAMI CROSS,9.0,5.0,2.0,4.0,0.0,1.6,25700,1848.0,1819.5,1810.0,,28.0,10.0,2.8
4113,田岡化学工業(株),4,5,5,2019.04.16,BEARISH HARAMI,23.0,12.0,6.0,4.0,1.0,1.5,3300,4733.0,,4995.0,4805.0,72.0,190.0,0.37
3140,株式会社イデアインターナショナル,5,4,5,2019.04.16,BULLISH HARAMI,16.0,13.0,8.0,3.0,1.0,1.46,28200,1037.0,1022.5,1000.0,,14.0,23.0,0.6
3901,マークラインズ(株),4,5,5,2019.04.11,BEARISH HARAMI CROSS,7.0,3.0,2.0,4.0,4.0,1.33,88000,1449.0,,1510.0,1468.0,19.0,42.0,0.45
9698,(株)クレオ,5,5,5,2019.04.12,BEARISH ENGULFING,16.0,12.0,7.0,4.0,3.0,1.08,101300,1303.0,,1376.0,1317.0,14.0,59.0,0.23
2820,株式会社やまみ,5,4,5,2019.04.16,BULLISH HARAMI CROSS,9.0,4.0,1.0,4.0,0.0,1.0,4700,2519.0,2495.0,2480.0,,24.0,15.0,1.6
5821,平河ヒューテック株式会社,4,5,4,2019.04.16,BEARISH ONE BLACK CROW,5.0,2.0,1.0,3.0,1.0,1.0,21000,1442.0,,1468.0,1456.0,14.0,12.0,1.16
3850,(株)ＮＴＴデータイントラマート,5,4,4,2019.04.16,BEARISH HARAMI CROSS,5.0,2.0,1.0,2.0,0.0,1.0,13200,3134.0,,3210.0,3165.0,31.0,45.0,0.68
4286,(株)レッグス,4,5,4,2019.04.11,BEARISH HARAMI,22.0,15.0,9.0,3.0,2.0,0.99,74800,1130.0,,1209.0,1141.0,11.0,68.0,0.16
3139,株式会社ラクト・ジャパン,4,5,5,2019.04.17,BEARISH DARK CLOUD COVER,6.0,5.0,2.0,2.0,0.0,0.8,70600,7946.0,,8300.0,8010.0,64.0,290.0,0.22
4924,(株)ドクターシーラボ,5,4,4,2019.02.27,BEARISH HARAMI CROSS,15.0,7.0,4.0,2.0,1.0,0.71,18400,5839.0,,5890.0,5880.0,41.0,10.0,4.09
6938,双信電機(株),5,4,5,2019.04.11,BEARISH ENGULFING,16.0,7.0,2.0,5.0,1.0,0.71,109900,561.0,,598.0,565.0,4.0,33.0,0.12
6184,株式会社鎌倉新書,5,5,5,2019.04.15,BULLISH PIERCING LINE,6.0,5.0,1.0,7.0,1.0,0.6,517200,1383.0,1375.0,1323.0,,8.0,52.0,0.15
8167,(株)丸久,4,4,4,2019.04.16,BULLISH HARAMI,20.0,9.0,5.0,1.0,0.0,0.55,3600,1183.0,1177.0,1150.0,,6.0,27.0,0.22
3464,プロパティエージェント株式会社,4,4,4,2019.04.17,BEARISH HARAMI CROSS,16.0,10.0,7.0,2.0,3.0,0.5,11500,1082.0,,1108.0,1087.0,5.0,21.0,0.23
2162,日本マニュファクチャリングサービス(株),4,4,4,2019.04.12,BULLISH DOJI STAR,9.0,5.0,3.0,2.0,2.0,0.39,132200,441.0,439.5,431.0,,1.0,9.0,0.11
6664,(株)オプトエレクトロニクス,5,5,5,2019.04.17,BULLISH ONE WHITE SOLDIER,4.0,3.0,1.0,1.0,0.0,0.33,181700,1046.0,1043.0,1003.0,,3.0,40.0,0.07
7748,株式会社ホロン,5,5,5,2019.04.16,BEARISH ENGULFING,14.0,7.0,2.0,8.0,3.0,0.14,186100,2139.0,,2376.0,2141.0,2.0,235.0,0.0
3697,(株)ＳＨＩＦＴ,5,5,5,2019.04.17,BEARISH THREE GAP UPS,2.0,0.0,0.0,0.0,0.0,0.0,427100,6095.0,,6250.0,6095.0,0.0,155.0,0.0
4776,サイボウズ(株),5,5,4,2019.04.16,BEARISH ONE BLACK CROW,7.0,3.0,2.0,0.0,0.0,0.0,289800,1009.0,,1025.0,1009.0,0.0,16.0,0.0
2130,株式会社メンバーズ,5,4,4,2019.04.15,BEARISH ENGULFING,10.0,6.0,2.0,4.0,2.0,0.0,265100,1761.0,,1822.0,1761.0,0.0,61.0,0.0
5304,ＳＥＣカーボン(株),4,5,5,2019.04.17,BEARISH DELIBERATION BLOCK,2.0,0.0,0.0,0.0,0.0,0.0,32000,10890.0,,11040.0,10890.0,0.0,150.0,0.0
4587,ペプチドリーム,4,4,4,2019.04.11,BEARISH SHOOTING STAR,1.0,0.0,0.0,0.0,0.0,0.0,681800,5660.0,,5880.0,5660.0,0.0,220.0,0.0
