ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
3556,RENETJAPANGROUP,5,5,5,2019.04.02,BULLISH HOMING PIGEON,2.0,1.0,1.0,42.0,0.0,42.0,1025000,1634.0,1151.0,1081.0,,483.0,70.0,6.9
6067,(株)メディアフラッグ,5,5,5,2019.04.03,BULLISH ONE WHITE SOLDIER,7.0,2.0,2.0,40.0,0.0,40.0,253600,6055.0,4325.0,3880.0,,1730.0,445.0,3.88
4287,株式会社ジャストプランニング,4,5,5,2019.04.03,BULLISH PIERCING LINE,7.0,5.0,3.0,42.0,3.0,24.0,77600,608.0,491.0,477.0,,117.0,14.0,8.35
4579,ラクオリア創薬(株),5,4,5,2019.03.27,BULLISH HARAMI,15.0,9.0,6.0,34.0,1.0,22.33,901500,2126.0,1738.5,1675.0,,387.0,64.0,6.04
3932,株式会社アカツキ,4,4,4,2019.04.03,BULLISH DOJI STAR,6.0,3.0,1.0,65.0,3.0,19.66,141100,7502.0,6270.0,6190.0,,1232.0,80.0,15.4
3457,株式会社ハウスドゥ,5,5,5,2019.04.03,BULLISH DOJI STAR,7.0,4.0,3.0,26.0,6.0,18.0,84400,1698.0,1439.5,1422.0,,258.0,18.0,14.33
5358,イソライト工業株式会社,4,4,5,2019.04.02,BEARISH MEETING LINE,3.0,1.0,1.0,16.0,0.0,16.0,122700,440.0,,538.0,523.0,83.0,15.0,5.53
4970,東洋合成工業(株),5,5,5,2019.04.01,BEARISH DOJI STAR,5.0,1.0,1.0,13.0,0.0,13.0,47100,1392.0,,1640.0,1599.0,207.0,41.0,5.04
6300,アピックヤマダ株式会社,5,5,4,2019.02.13,BEARISH DOJI STAR,3.0,1.0,1.0,13.0,0.0,13.0,45500,434.0,,538.0,498.0,64.0,40.0,1.6
6177,AppBank株式会社,4,5,4,2019.03.26,BEARISH ONE BLACK CROW,4.0,3.0,3.0,13.0,0.0,13.0,1255300,314.0,,405.0,360.0,46.0,45.0,1.02
3911,(株)Ａｉｍｉｎｇ,5,4,4,2019.04.03,BULLISH PIERCING LINE,5.0,2.0,1.0,26.0,1.0,12.5,106800,414.0,368.0,358.0,,46.0,10.0,4.59
2722,株式会社アイケイ,4,5,5,2019.04.01,BULLISH HARAMI,23.0,16.0,13.0,15.0,2.0,11.81,68400,657.0,588.0,574.0,,69.0,14.0,4.92
5821,平河ヒューテック株式会社,5,5,4,2019.04.03,BULLISH ENGULFING,11.0,8.0,6.0,16.0,1.0,11.75,71100,1636.0,1464.0,1400.0,,172.0,64.0,2.68
2436,共同ピーアール株式会社,5,5,5,2019.03.22,BEARISH ONE BLACK CROW,5.0,2.0,2.0,11.0,0.0,11.0,196900,1408.0,,1665.0,1581.0,173.0,84.0,2.05
2471,(株)エスプール,4,4,5,2019.04.03,BULLISH HARAMI,12.0,4.0,3.0,14.0,1.0,10.25,313300,2345.0,2127.0,2029.0,,218.0,98.0,2.22
6800,(株)ヨコオ,4,4,4,2019.04.02,BEARISH THREE GAP UPS,6.0,2.0,1.0,23.0,3.0,10.0,177200,1519.0,,1735.0,1687.0,168.0,48.0,3.5
6944,(株)アイレックス,5,5,5,2019.04.03,BULLISH HARAMI,21.0,6.0,3.0,22.0,3.0,9.5,45200,3187.0,2911.0,2760.0,,276.0,151.0,1.82
6955,ＦＤＫ(株),5,5,5,2019.04.03,BULLISH HARAMI,21.0,10.0,8.0,12.0,2.0,9.2,379200,1092.0,1000.0,976.0,,92.0,24.0,3.83
7577,(株)パスポート,5,5,5,2019.04.03,BULLISH INVERTED HAMMER,3.0,2.0,2.0,9.0,0.0,9.0,9600,249.0,228.5,226.0,,20.0,3.0,6.66
4776,サイボウズ(株),5,5,4,2019.04.03,BULLISH ENGULFING,14.0,10.0,5.0,19.0,2.0,8.5,585700,1024.0,944.0,932.0,,80.0,12.0,6.66
4584,(株)ジーンテクノサイエンス,5,5,5,2019.04.03,BULLISH ONE WHITE SOLDIER,12.0,11.0,7.0,14.0,3.0,7.81,140100,907.0,842.0,803.0,,65.0,39.0,1.66
3773,(株)アドバンスト・メディア,5,5,5,2019.04.03,BULLISH HARAMI,18.0,12.0,10.0,10.0,4.0,7.66,220700,1590.0,1477.0,1381.0,,113.0,96.0,1.17
6095,メドピア(株),5,5,4,2019.04.03,BULLISH ONE WHITE SOLDIER,10.0,8.0,5.0,14.0,3.0,7.62,244400,2698.0,2507.0,2405.0,,191.0,102.0,1.87
2776,(株)クリムゾン,5,4,5,2019.04.03,BULLISH HARAMI CROSS,26.0,10.0,3.0,30.0,2.0,7.6,122600,143.0,133.5,126.0,,9.0,8.0,1.12
3464,プロパティエージェント株式会社,4,4,4,2019.04.03,BULLISH PIERCING LINE,2.0,1.0,1.0,7.0,0.0,7.0,14400,1153.0,1078.0,1045.0,,75.0,33.0,2.27
6161,(株)エスティック,5,5,4,2019.04.03,BULLISH HARAMI,12.0,8.0,7.0,8.0,1.0,6.87,2100,7245.0,6780.0,6660.0,,465.0,120.0,3.87
6027,弁護士ドットコム(株),5,5,5,2019.04.03,BULLISH HARAMI,18.0,12.0,9.0,10.0,4.0,6.5,109100,4438.0,4167.5,4050.0,,270.0,118.0,2.28
5614,株式会社川金ホールディングス,5,5,4,2019.04.03,BULLISH HARAMI,27.0,17.0,14.0,8.0,1.0,6.41,27600,432.0,406.0,394.0,,26.0,12.0,2.16
4743,株式会社アイティフォー,4,5,4,2019.04.03,BULLISH HARAMI,12.0,7.0,5.0,9.0,1.0,6.14,263900,1013.0,954.5,930.0,,58.0,25.0,2.31
6071,株式会社IBJ,5,5,4,2019.04.01,BULLISH HOMING PIGEON,5.0,3.0,2.0,12.0,6.0,6.0,317900,956.0,902.5,887.0,,53.0,16.0,3.31
3836,(株)ディーバ,5,5,5,2019.04.02,BULLISH DOJI STAR,5.0,2.0,2.0,6.0,0.0,6.0,52500,1648.0,1555.0,1526.0,,93.0,29.0,3.2
3036,アルコニックス(株),4,4,4,2019.03.26,BULLISH ONE WHITE SOLDIER,10.0,8.0,7.0,7.0,1.0,6.0,193600,1384.0,1306.0,1278.0,,78.0,28.0,2.78
3814,株式会社アルファクス・フード・システム,5,4,5,2019.04.03,BULLISH HARAMI,16.0,12.0,8.0,11.0,5.0,5.66,22900,1800.0,1704.0,1580.0,,96.0,124.0,0.77
4242,(株)タカギセイコー,5,5,5,2019.04.03,BULLISH HARAMI,11.0,6.0,3.0,13.0,2.0,5.5,9000,3966.0,3760.0,3655.0,,206.0,105.0,1.96
3469,株式会社デュアルタップ,4,4,4,2019.04.02,BULLISH HARAMI CROSS,13.0,8.0,4.0,18.0,7.0,5.5,133600,673.0,638.5,611.0,,34.0,28.0,1.21
3461,株式会社パルマ,5,5,5,2019.04.03,BULLISH HOMING PIGEON,6.0,3.0,2.0,8.0,0.0,5.33,5700,777.0,738.0,720.0,,39.0,18.0,2.16
3150,(株)グリムス,4,5,5,2019.04.03,BULLISH HARAMI CROSS,8.0,4.0,1.0,27.0,2.0,5.25,14200,1902.0,1807.5,1761.0,,94.0,47.0,2.0
6069,トレンダーズ(株),5,4,5,2019.04.03,BULLISH HARAMI,26.0,16.0,10.0,10.0,3.0,5.12,99300,751.0,714.5,697.0,,36.0,18.0,2.0
4552,JCRファーマ株式会社,4,4,4,2019.03.20,BULLISH ENGULFING,11.0,7.0,4.0,9.0,1.0,4.71,303200,6806.0,6500.0,6320.0,,306.0,180.0,1.7
3182,オイシックス(株),5,5,5,2019.04.03,BULLISH ENGULFING,13.0,10.0,7.0,7.0,1.0,4.59,202600,1730.0,1655.0,1591.0,,75.0,64.0,1.17
3661,(株)エムアップ,4,5,5,2019.04.03,BULLISH ONE WHITE SOLDIER,11.0,8.0,4.0,12.0,3.0,4.5,338500,2870.0,2747.0,2672.0,,123.0,75.0,1.64
3772,ドリームバイザー・ホールディングス(株),5,5,4,2019.04.03,BEARISH HARAMI,19.0,11.0,8.0,8.0,5.0,4.45,67100,1418.0,,1671.0,1483.0,65.0,188.0,0.34
7777,株式会社スリー・ディー・マトリックス,5,5,4,2019.04.03,BULLISH HARAMI,16.0,9.0,2.0,27.0,2.0,4.44,550400,561.0,537.5,503.0,,23.0,35.0,0.65
7707,プレシジョン・システム・サイエンス(株),5,5,4,2019.04.03,BULLISH HOMING PIGEON,8.0,5.0,2.0,14.0,2.0,4.4,580800,425.0,408.0,393.0,,17.0,15.0,1.13
3678,(株)メディアドゥ,4,5,4,2019.04.03,BULLISH HARAMI,17.0,11.0,7.0,8.0,2.0,4.36,92200,2863.0,2744.0,2626.0,,119.0,118.0,1.0
6699,,5,5,5,2019.04.01,BULLISH HARAMI CROSS,11.0,9.0,3.0,37.0,12.0,4.33,5500,972.0,932.0,901.0,,40.0,31.0,1.29
5542,新報国製鉄(株),5,4,4,2019.03.27,BULLISH INVERTED HAMMER,3.0,1.0,1.0,4.0,0.0,4.0,6700,1246.0,1198.5,1181.0,,47.0,18.0,2.61
3844,コムチュア(株),5,5,5,2019.04.02,BULLISH MATCHING LOW,2.0,1.0,1.0,4.0,0.0,4.0,109700,3780.0,3635.0,3560.0,,145.0,75.0,1.93
6165,パンチ工業(株),5,4,4,2019.04.02,BEARISH DOJI STAR,9.0,4.0,2.0,12.0,4.0,4.0,235500,577.0,,615.0,601.0,24.0,14.0,1.71
1848,(株)富士ピー・エス,4,4,4,2019.04.03,BULLISH DOJI STAR,5.0,1.0,1.0,4.0,0.0,4.0,16300,515.0,496.0,476.0,,19.0,20.0,0.95
3769,ＧＭＯペイメントゲートウェイ(株),5,5,4,2019.04.03,BULLISH PIERCING LINE,8.0,6.0,6.0,4.0,0.0,4.0,578700,8184.0,7870.0,7510.0,,314.0,360.0,0.87
3835,ｅＢＡＳＥ(株),5,5,5,2019.04.03,BULLISH PIERCING LINE,4.0,3.0,2.0,6.0,0.0,4.0,101200,1160.0,1116.0,1038.0,,44.0,78.0,0.56
3221,(株)ヨシックス,4,4,4,2019.04.03,BULLISH HARAMI,17.0,9.0,4.0,11.0,2.0,3.77,25700,3512.0,3385.0,3255.0,,127.0,130.0,0.97
3316,東京日産コンピュータシステム(株),4,4,5,2019.04.03,BULLISH HARAMI CROSS,11.0,9.0,5.0,8.0,2.0,3.55,9600,568.0,549.0,546.0,,19.0,3.0,6.33
4346,(株)ネクシィーズ,5,4,4,2019.03.29,BEARISH ENGULFING,14.0,10.0,5.0,11.0,4.0,3.5,202500,2120.0,,2260.0,2196.0,76.0,64.0,1.18
3900,(株)クラウドワークス,4,5,4,2019.04.02,BULLISH HARAMI,17.0,13.0,7.0,8.0,2.0,3.38,71600,2315.0,2240.0,2108.0,,75.0,132.0,0.56
2191,テラ(株),4,4,5,2019.04.03,BULLISH ENGULFING,16.0,6.0,2.0,12.0,1.0,3.33,239400,270.0,262.0,253.0,,8.0,9.0,0.88
4735,(株)京進,5,5,5,2019.04.03,BULLISH ONE WHITE SOLDIER,11.0,7.0,5.0,5.0,1.0,3.28,13900,1407.0,1363.0,1316.0,,44.0,47.0,0.93
6834,(株)精工技研,5,4,4,2019.04.02,BEARISH ENGULFING,9.0,7.0,5.0,5.0,1.0,3.28,23100,2618.0,,2892.0,2706.0,88.0,186.0,0.47
2122,株式会社インタースペース,5,4,4,2019.04.02,BEARISH ENGULFING,17.0,9.0,5.0,9.0,4.0,3.22,11600,1415.0,,1480.0,1462.0,47.0,18.0,2.61
9707,(株)ユニマットそよ風,5,4,4,2019.03.28,BEARISH ONE BLACK CROW,9.0,5.0,5.0,3.0,0.0,3.0,16700,1756.0,,1847.0,1810.0,54.0,37.0,1.45
3185,夢展望,5,4,5,2019.03.29,BULLISH MEETING LINE,4.0,1.0,1.0,3.0,0.0,3.0,14600,497.0,483.0,470.0,,14.0,13.0,1.07
8167,(株)丸久,4,4,4,2019.03.29,BEARISH ENGULFING,14.0,7.0,5.0,5.0,2.0,3.0,17100,1132.0,,1204.0,1166.0,34.0,38.0,0.89
2884,株式会社ヨシムラ・フード・ホールディングス,4,4,5,2019.04.02,BEARISH ENGULFING,12.0,7.0,5.0,5.0,2.0,3.0,91500,550.0,,611.0,566.0,16.0,45.0,0.35
3195,(株)ジェネレーションパス,5,5,4,2019.03.20,BULLISH DOJI STAR,9.0,9.0,5.0,8.0,4.0,2.66,58500,1059.0,1032.5,1006.0,,26.0,27.0,0.96
9913,日邦産業(株),5,4,5,2019.04.03,BEARISH ONE BLACK CROW,8.0,6.0,4.0,4.0,0.0,2.66,125600,535.0,,592.0,549.0,14.0,43.0,0.32
3723,日本ファルコム(株),4,5,4,2019.03.29,BEARISH HARAMI,20.0,11.0,8.0,4.0,1.0,2.63,807500,1116.0,,1168.0,1146.0,30.0,22.0,1.36
5698,(株)エンビプロ・ホールディングス,5,4,5,2019.04.03,BULLISH HARAMI,12.0,8.0,7.0,3.0,0.0,2.62,104400,686.0,669.0,643.0,,17.0,26.0,0.65
6089,(株)ウィルグループ,5,4,4,2019.04.03,BULLISH HARAMI,13.0,6.0,3.0,6.0,1.0,2.5,362600,1250.0,1220.0,1184.0,,30.0,36.0,0.83
6064,(株)アクトコール,5,5,4,2019.04.03,BEARISH ENGULFING,19.0,8.0,5.0,5.0,2.0,2.37,25000,716.0,,753.0,733.0,17.0,20.0,0.85
4369,(株)トリケミカル研究所,5,4,4,2019.04.03,BULLISH PIERCING LINE,8.0,7.0,3.0,12.0,5.0,2.28,65000,5349.0,5230.0,5040.0,,119.0,190.0,0.62
2345,∇stuv0123456789について,4,5,5,2019.03.26,BULLISH ENGULFING,6.0,4.0,3.0,4.0,3.0,2.25,6100,914.0,894.0,878.0,,20.0,16.0,1.25
9828,元気寿司(株),4,5,4,2019.04.03,BULLISH HARAMI,15.0,11.0,7.0,4.0,1.0,2.18,66300,5019.0,4912.5,4725.0,,106.0,188.0,0.56
3021,(株)パシフィックネット,5,5,4,2019.04.02,BULLISH HARAMI,17.0,9.0,7.0,3.0,1.0,2.11,8600,1066.0,1044.5,1003.0,,21.0,42.0,0.5
4718,(株)早稲田アカデミー,4,5,4,2019.04.01,BULLISH HARAMI,14.0,10.0,7.0,3.0,0.0,2.09,17400,722.0,708.0,684.0,,14.0,24.0,0.58
3359,(株)タイセイ,5,5,5,2019.04.02,BEARISH DOJI STAR,3.0,2.0,2.0,2.0,0.0,2.0,114400,340.0,,357.0,346.0,6.0,11.0,0.54
4582,シンバイオ製薬(株),4,5,5,2019.04.03,BULLISH HOMING PIGEON,4.0,1.0,1.0,2.0,0.0,2.0,2106700,192.0,188.5,182.0,,3.0,7.0,0.42
7575,日本ライフライン株式会社,4,4,4,2019.04.03,BULLISH PIERCING LINE,5.0,3.0,1.0,10.0,2.0,1.99,427300,1858.0,1822.0,1745.0,,36.0,77.0,0.46
7601,(株)ポプラ,4,4,4,2019.04.02,BEARISH HARAMI CROSS,20.0,10.0,4.0,6.0,1.0,1.8,6800,572.0,,591.0,581.5,9.0,10.0,0.9
6866,日置電機株式会社,5,5,4,2019.03.27,BEARISH HARAMI,13.0,8.0,6.0,3.0,3.0,1.5,40100,4628.0,,4830.0,4697.5,69.0,133.0,0.51
2930,株式会社北の達人コーポレーション,4,5,5,2019.04.02,BEARISH ENGULFING,10.0,6.0,3.0,8.0,5.0,1.5,1091400,456.0,,490.0,462.0,6.0,28.0,0.21
