ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
9399,新華ホールディングス・リミテッド,4,5,5,2019.04.24,BULLISH PIERCING LINE,6.0,1.0,1.0,45.0,0.0,45.0,429269,155.0,107.0,103.0,,48.0,4.0,12.0
2186,ソーバル(株),5,5,5,2019.04.12,BEARISH ONE BLACK CROW,3.0,1.0,1.0,28.0,0.0,28.0,19400,699.0,,1014.0,970.0,271.0,44.0,6.15
3140,株式会社イデアインターナショナル,5,4,5,2019.04.23,BEARISH HARAMI CROSS,6.0,1.0,1.0,24.0,0.0,24.0,17800,770.0,,1023.0,1012.0,242.0,11.0,22.0
4346,(株)ネクシィーズ,5,4,4,2019.04.23,BEARISH ONE BLACK CROW,4.0,2.0,2.0,23.0,0.0,23.0,152900,1798.0,,2400.0,2335.0,537.0,65.0,8.26
4579,ラクオリア創薬(株),5,5,5,2019.04.25,BULLISH HARAMI,16.0,9.0,6.0,34.0,1.0,22.33,627300,1919.0,1569.0,1513.0,,350.0,56.0,6.25
6699,,5,5,5,2019.04.16,BEARISH HARAMI,10.0,4.0,3.0,24.0,5.0,16.75,3300,830.0,,1016.0,996.5,166.0,20.0,8.3
4587,ペプチドリーム,4,4,4,2019.04.18,BEARISH ONE BLACK CROW,3.0,1.0,1.0,16.0,0.0,16.0,514700,4864.0,,5900.0,5790.0,926.0,110.0,8.41
6300,アピックヤマダ株式会社,5,5,4,2019.02.13,BEARISH DOJI STAR,3.0,1.0,1.0,13.0,0.0,13.0,275100,434.0,,538.0,498.0,64.0,40.0,1.6
2488,日本サード・パーティ株式会社,5,4,4,2019.04.24,BULLISH DOJI STAR,9.0,5.0,3.0,21.0,1.0,12.2,233200,964.0,860.0,850.0,,104.0,10.0,10.4
3185,夢展望,5,4,5,2019.04.25,BULLISH DOJI STAR,10.0,5.0,2.0,32.0,2.0,11.6,12600,489.0,439.0,432.0,,50.0,7.0,7.14
4369,(株)トリケミカル研究所,5,4,4,2019.04.25,BULLISH DOJI STAR,4.0,1.0,1.0,11.0,0.0,11.0,55000,6454.0,5815.0,5740.0,,639.0,75.0,8.52
3461,株式会社パルマ,5,4,5,2019.04.19,BULLISH HARAMI,16.0,6.0,5.0,14.0,7.0,10.5,9300,776.0,703.0,692.0,,73.0,11.0,6.63
2436,共同ピーアール株式会社,5,5,5,2019.04.12,BULLISH ONE WHITE SOLDIER,3.0,2.0,1.0,21.0,1.0,10.0,79300,2152.0,1957.0,1890.0,,195.0,67.0,2.91
