ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
9828,元気寿司(株),4,5,4,2019.04.09,BULLISH THREE GAP DOWNS,4.0,1.0,1.0,30.0,0.0,30.0,67400,6006.0,4620.0,4540.0,,1386.0,80.0,17.32
2588,(株)ウォーターダイレクト,4,5,5,2019.04.10,BULLISH PIERCING LINE,5.0,4.0,4.0,19.0,0.0,19.0,2200,2069.0,1739.0,1670.0,,330.0,69.0,4.78
6699,,5,5,5,2019.04.09,BEARISH TWO CROWS,2.0,1.0,1.0,19.0,0.0,19.0,4500,778.0,,999.0,960.0,182.0,39.0,4.66
3967,株式会社エルテス,5,4,4,2019.03.27,BULLISH PIERCING LINE,6.0,5.0,3.0,33.0,5.0,17.8,38100,2120.0,1800.0,1729.0,,320.0,71.0,4.5
7859,株式会社アルメディオ,5,5,5,2019.04.09,BEARISH ONE BLACK CROW,4.0,2.0,2.0,17.0,0.0,17.0,120800,138.0,,173.0,166.0,28.0,7.0,4.0
2412,(株)ベネフィット・ワン,4,4,4,2019.04.10,BULLISH HAMMER,4.0,2.0,1.0,29.0,1.0,14.0,611900,2431.0,2133.0,2085.0,,298.0,48.0,6.2
4970,東洋合成工業(株),5,5,5,2019.04.01,BEARISH DOJI STAR,5.0,1.0,1.0,13.0,0.0,13.0,21100,1392.0,,1640.0,1599.0,207.0,41.0,5.04
6300,アピックヤマダ株式会社,5,5,4,2019.02.13,BEARISH DOJI STAR,3.0,1.0,1.0,13.0,0.0,13.0,15400,434.0,,538.0,498.0,64.0,40.0,1.6
3182,オイシックス(株),5,5,5,2019.04.10,BULLISH PIERCING LINE,6.0,2.0,1.0,27.0,2.0,12.5,161200,1915.0,1703.0,1638.0,,212.0,65.0,3.26
3906,(株)ＡＬＢＥＲＴ,5,5,5,2019.04.10,BULLISH DOJI STAR,10.0,5.0,3.0,22.0,3.0,12.0,212000,15624.0,13950.0,13710.0,,1674.0,240.0,6.97
2136,株式会社ヒップ,4,4,5,2019.04.09,BULLISH ENGULFING,12.0,6.0,4.0,19.0,4.0,11.33,2800,1105.0,993.0,969.0,,112.0,24.0,4.66
4288,(株)アズジェント,5,5,5,2019.04.05,BULLISH HARAMI CROSS,7.0,4.0,3.0,15.0,1.0,11.0,13500,2356.0,2123.0,2083.0,,233.0,40.0,5.82
4812,株式会社電通国際情報サービス,4,5,4,2019.04.08,BULLISH ONE WHITE SOLDIER,5.0,4.0,4.0,11.0,0.0,11.0,58500,4173.0,3760.0,3675.0,,413.0,85.0,4.85
6664,(株)オプトエレクトロニクス,5,5,5,2019.04.10,BULLISH HARAMI,18.0,10.0,10.0,11.0,0.0,11.0,439800,1243.0,1120.0,1060.0,,123.0,60.0,2.04
3195,(株)ジェネレーションパス,5,5,4,2019.04.10,BULLISH ENGULFING,7.0,5.0,1.0,58.0,3.0,9.2,75000,1062.0,973.0,955.0,,89.0,18.0,4.94
6095,メドピア(株),5,5,4,2019.04.10,BULLISH HARAMI,24.0,16.0,9.0,19.0,4.0,8.93,137500,2617.0,2402.5,2312.0,,214.0,91.0,2.35
4588,オンコリスバイオファーマ(株),5,5,5,2019.04.08,BULLISH ONE WHITE SOLDIER,7.0,4.0,2.0,25.0,8.0,8.5,75400,2240.0,2065.0,1752.0,,175.0,313.0,0.55
6866,日置電機株式会社,5,5,4,2019.04.10,BULLISH ENGULFING,12.0,9.0,9.0,8.0,0.0,8.0,22100,5270.0,4880.0,4780.0,,390.0,100.0,3.9
3769,ＧＭＯペイメントゲートウェイ(株),5,5,5,2019.04.05,BEARISH DARK CLOUD COVER,6.0,3.0,2.0,12.0,0.0,8.0,837100,7314.0,,8150.0,7950.0,636.0,200.0,3.18
2776,(株)クリムゾン,5,4,5,2019.04.03,BULLISH HARAMI CROSS,26.0,10.0,3.0,30.0,2.0,7.6,44300,143.0,133.5,126.0,,9.0,8.0,1.12
6871,(株)日本マイクロニクス,5,4,4,2019.04.04,BEARISH DOJI STAR,8.0,5.0,3.0,13.0,1.0,7.4,133600,744.0,,832.0,802.5,58.0,30.0,1.93
7748,株式会社ホロン,5,5,5,2019.04.10,BULLISH ENGULFING,8.0,6.0,5.0,9.0,2.0,7.16,30300,2158.0,2014.0,1941.0,,144.0,73.0,1.97
3814,株式会社アルファクス・フード・システム,5,4,5,2019.04.05,BULLISH HARAMI CROSS,11.0,6.0,3.0,20.0,6.0,7.0,11800,1804.0,1686.0,1653.0,,118.0,33.0,3.57
2436,共同ピーアール株式会社,5,5,5,2019.04.09,BEARISH ENGULFING,7.0,4.0,2.0,25.0,11.0,7.0,112700,1768.0,,1958.0,1901.0,133.0,57.0,2.33
4235,第一化成(株),5,4,5,2019.04.10,BULLISH PIERCING LINE,3.0,1.0,1.0,7.0,0.0,7.0,18300,2642.0,2470.0,2395.0,,172.0,75.0,2.29
4579,ラクオリア創薬(株),5,5,5,2019.04.10,BULLISH HARAMI CROSS,5.0,2.0,2.0,7.0,0.0,7.0,784800,1737.0,1623.5,1572.0,,113.0,52.0,2.17
4594,株式会社グリーンペプタイド,5,4,4,2019.04.10,BULLISH ENGULFING,11.0,8.0,4.0,17.0,4.0,6.5,994300,331.0,311.0,299.0,,20.0,12.0,1.66
9913,日邦産業(株),5,4,5,2019.04.05,BULLISH PIERCING LINE,5.0,3.0,1.0,21.0,1.0,6.33,37700,570.0,537.0,512.0,,33.0,25.0,1.32
4743,株式会社アイティフォー,4,5,4,2019.04.03,BULLISH HARAMI,12.0,7.0,5.0,9.0,1.0,6.14,203500,1013.0,954.5,930.0,,58.0,25.0,2.31
2488,日本サード・パーティ株式会社,5,4,4,2019.04.10,BEARISH HARAMI,19.0,10.0,9.0,7.0,2.0,6.1,94500,834.0,,940.0,888.0,54.0,52.0,1.03
3836,(株)ディーバ,5,5,5,2019.04.02,BULLISH DOJI STAR,5.0,2.0,2.0,6.0,0.0,6.0,28400,1648.0,1555.0,1526.0,,93.0,29.0,3.2
3678,(株)メディアドゥ,5,5,4,2019.04.08,BEARISH HARAMI,19.0,13.0,11.0,8.0,5.0,6.0,104100,2534.0,,2765.0,2695.0,161.0,70.0,2.29
3932,株式会社アカツキ,5,5,4,2019.04.05,BULLISH HOMING PIGEON,4.0,3.0,1.0,20.0,1.0,5.99,73800,6507.0,6140.0,6000.0,,367.0,140.0,2.62
4274,細谷火工株式会社,5,5,4,2019.04.04,BEARISH HARAMI,15.0,9.0,8.0,7.0,3.0,5.88,299000,934.0,,1064.0,992.0,58.0,72.0,0.8
4584,(株)ジーンテクノサイエンス,5,5,5,2019.04.10,BEARISH DESCENDING HAWK,11.0,5.0,3.0,10.0,1.0,5.6,78800,812.0,,877.0,859.5,47.0,18.0,2.61
4242,(株)タカギセイコー,5,5,5,2019.04.03,BULLISH HARAMI,11.0,6.0,3.0,13.0,2.0,5.5,33200,3966.0,3760.0,3655.0,,206.0,105.0,1.96
2345,∇stuv0123456789について,4,5,5,2019.04.10,BULLISH HARAMI,20.0,14.0,9.0,10.0,3.0,5.35,3500,880.0,835.5,818.0,,44.0,18.0,2.44
6246,(株)テクノスマート,4,5,5,2019.04.10,BULLISH DOJI STAR,5.0,3.0,1.0,18.0,1.0,5.33,30900,954.0,906.0,891.0,,48.0,15.0,3.2
3461,株式会社パルマ,5,5,5,2019.04.05,BULLISH HOMING PIGEON,7.0,3.0,2.0,8.0,0.0,5.33,18600,750.0,712.5,701.0,,37.0,12.0,3.08
4022,ラサ工業(株),4,5,4,2019.04.04,BEARISH HARAMI,21.0,10.0,7.0,8.0,1.0,5.3,138900,1429.0,,1557.0,1508.0,79.0,49.0,1.61
5304,ＳＥＣカーボン(株),4,5,5,2019.04.10,BULLISH PIERCING LINE,8.0,4.0,3.0,8.0,3.0,5.25,26700,11156.0,10600.0,10250.0,,556.0,350.0,1.58
3150,(株)グリムス,4,5,5,2019.04.10,BULLISH HARAMI,18.0,11.0,4.0,19.0,3.0,5.0,2400,1812.0,1726.0,1712.0,,86.0,14.0,6.14
6376,日機装(株),4,5,4,2019.04.10,BEARISH DESCENDING HAWK,6.0,2.0,2.0,5.0,0.0,5.0,169900,1301.0,,1385.0,1369.0,68.0,16.0,4.25
3788,ＧＭＯクラウド(株),4,5,5,2019.04.10,BEARISH ENGULFING,13.0,7.0,4.0,11.0,3.0,5.0,101300,3933.0,,4250.0,4140.0,207.0,110.0,1.88
