ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
3836,(株)ディーバ,5,5,5,2019.04.02,BULLISH DOJI STAR,5.0,2.0,2.0,6.0,0.0,6.0,33800,1648.0,1555.0,1526.0,,93.0,29.0,3.2
3678,(株)メディアドゥ,5,5,4,2019.04.08,BEARISH HARAMI,19.0,13.0,11.0,8.0,5.0,6.0,93200,2534.0,,2765.0,2695.0,161.0,70.0,2.29
3932,株式会社アカツキ,5,5,4,2019.04.05,BULLISH HOMING PIGEON,4.0,3.0,1.0,20.0,1.0,5.99,122100,6507.0,6140.0,6000.0,,367.0,140.0,2.62
3457,株式会社ハウスドゥ,5,5,5,2019.04.09,BULLISH HARAMI CROSS,15.0,12.0,7.0,13.0,4.0,5.91,121600,1491.0,1408.0,1367.0,,83.0,41.0,2.02
4274,細谷火工株式会社,5,5,4,2019.04.04,BEARISH HARAMI,15.0,9.0,8.0,7.0,3.0,5.88,88800,934.0,,1064.0,992.0,58.0,72.0,0.8
4242,(株)タカギセイコー,5,5,5,2019.04.03,BULLISH HARAMI,11.0,6.0,3.0,13.0,2.0,5.5,11100,3966.0,3760.0,3655.0,,206.0,105.0,1.96
3461,株式会社パルマ,5,5,5,2019.04.05,BULLISH HOMING PIGEON,7.0,3.0,2.0,8.0,0.0,5.33,12700,750.0,712.5,701.0,,37.0,12.0,3.08
4022,ラサ工業(株),4,5,4,2019.04.04,BEARISH HARAMI,21.0,10.0,7.0,8.0,1.0,5.3,320200,1429.0,,1557.0,1508.0,79.0,49.0,1.61
3150,(株)グリムス,4,5,5,2019.04.03,BULLISH HARAMI CROSS,8.0,4.0,1.0,27.0,2.0,5.25,10300,1902.0,1807.5,1761.0,,94.0,47.0,2.0
3772,ドリームバイザー・ホールディングス(株),5,5,4,2019.04.08,BULLISH ONE WHITE SOLDIER,7.0,4.0,4.0,5.0,0.0,5.0,26100,1457.0,1388.0,1352.0,,69.0,36.0,1.91
5614,株式会社川金ホールディングス,5,5,4,2019.04.09,BULLISH PIERCING LINE,5.0,3.0,3.0,5.0,0.0,5.0,24900,413.0,394.0,379.0,,19.0,15.0,1.26
2588,(株)ウォーターダイレクト,4,5,5,2019.04.04,BULLISH HARAMI,15.0,9.0,5.0,12.0,4.0,4.88,2200,1872.0,1785.0,1700.0,,87.0,85.0,1.02
3930,株式会社はてな,5,5,4,2019.04.08,BULLISH HARAMI CROSS,13.0,7.0,4.0,9.0,1.0,4.71,43500,4392.0,4195.0,4000.0,,197.0,195.0,1.01
3359,(株)タイセイ,5,5,5,2019.04.04,BEARISH HARAMI,24.0,12.0,8.0,8.0,2.0,4.66,87200,344.0,,380.0,360.0,16.0,20.0,0.8
6165,パンチ工業(株),5,4,4,2019.04.02,BEARISH DOJI STAR,9.0,4.0,2.0,12.0,4.0,4.0,122500,577.0,,615.0,601.0,24.0,14.0,1.71
2345,∇stuv0123456789について,4,5,5,2019.04.04,BULLISH HARAMI CROSS,9.0,5.0,2.0,10.0,0.0,4.0,38500,911.0,876.0,850.0,,35.0,26.0,1.34
4659,(株)エイジス,4,4,4,2019.03.28,BEARISH HARAMI,25.0,14.0,10.0,6.0,1.0,4.0,6200,3334.0,,3585.0,3472.5,138.0,113.0,1.22
1848,(株)富士ピー・エス,4,4,4,2019.04.03,BULLISH DOJI STAR,5.0,1.0,1.0,4.0,0.0,4.0,14800,515.0,496.0,476.0,,19.0,20.0,0.95
4792,山田コンサルティンググループ(株),4,4,5,2019.04.08,BEARISH DARK CLOUD COVER,7.0,2.0,2.0,4.0,0.0,4.0,26600,2346.0,,2547.0,2443.0,97.0,104.0,0.93
3719,(株)ジェクシード,5,5,5,2019.04.08,BULLISH HARAMI CROSS,25.0,9.0,6.0,7.0,2.0,3.99,821800,135.0,130.0,127.0,,5.0,3.0,1.66
7745,(株)エー・アンド・デイ,4,5,5,2019.04.04,BEARISH HARAMI CROSS,9.0,6.0,4.0,6.0,1.0,3.66,73600,776.0,,832.0,805.0,29.0,27.0,1.07
2930,株式会社北の達人コーポレーション,4,4,5,2019.04.04,BEARISH HARAMI,14.0,11.0,5.0,14.0,5.0,3.63,969000,457.0,,486.0,474.0,17.0,12.0,1.41
3316,東京日産コンピュータシステム(株),4,4,5,2019.04.05,BULLISH HARAMI CROSS,12.0,9.0,5.0,8.0,2.0,3.55,4400,562.0,543.0,539.0,,19.0,4.0,4.75
3900,(株)クラウドワークス,4,5,4,2019.04.08,BULLISH HARAMI,18.0,13.0,7.0,8.0,2.0,3.38,36800,2285.0,2210.5,2145.0,,74.0,66.0,1.12
8111,(株)ゴールドウイン,5,5,5,2019.04.09,BEARISH DOJI STAR,7.0,3.0,2.0,5.0,0.0,3.33,127400,16367.0,,17080.0,16930.0,563.0,150.0,3.75
4735,(株)京進,5,5,5,2019.04.03,BULLISH ONE WHITE SOLDIER,11.0,7.0,5.0,5.0,1.0,3.28,31000,1407.0,1363.0,1316.0,,44.0,47.0,0.93
3139,株式会社ラクト・ジャパン,4,5,5,2019.04.08,BULLISH HOMING PIGEON,6.0,4.0,3.0,4.0,0.0,3.0,39800,8070.0,7835.0,7680.0,,235.0,155.0,1.51
2722,株式会社アイケイ,4,5,5,2019.04.05,BULLISH HARAMI CROSS,9.0,3.0,3.0,3.0,0.0,3.0,43600,585.0,568.5,558.0,,16.0,11.0,1.45
2130,株式会社メンバーズ,5,4,4,2019.04.09,BEARISH DESCENDING HAWK,3.0,2.0,2.0,3.0,0.0,3.0,196900,1697.0,,1787.0,1748.5,51.0,39.0,1.3
3185,夢展望,5,4,5,2019.03.29,BULLISH MEETING LINE,4.0,1.0,1.0,3.0,0.0,3.0,10700,497.0,483.0,470.0,,14.0,13.0,1.07
7707,プレシジョン・システム・サイエンス(株),5,5,4,2019.04.09,BEARISH ENGULFING,9.0,5.0,5.0,3.0,0.0,3.0,781500,401.0,,433.0,413.0,12.0,20.0,0.6
3956,国際チャート株式会社,5,5,4,2019.04.09,BEARISH HARAMI,26.0,18.0,9.0,7.0,1.0,3.0,33700,335.0,,360.0,344.5,9.0,16.0,0.56
2884,株式会社ヨシムラ・フード・ホールディングス,4,4,5,2019.04.02,BEARISH ENGULFING,12.0,7.0,5.0,5.0,2.0,3.0,62800,550.0,,611.0,566.0,16.0,45.0,0.35
6193,バーチャレクス・コンサルティング株式会社,4,4,4,2019.04.05,BULLISH HARAMI CROSS,12.0,7.0,5.0,4.0,0.0,2.85,3300,735.0,715.5,702.0,,19.0,14.0,1.35
4346,(株)ネクシィーズ,5,4,4,2019.04.04,BEARISH HARAMI,15.0,5.0,4.0,5.0,6.0,2.8,148800,2301.0,,2433.0,2366.5,65.0,67.0,0.97
3844,コムチュア(株),5,5,5,2019.04.08,BULLISH ENGULFING,12.0,8.0,6.0,4.0,1.0,2.75,81400,3647.0,3550.0,3500.0,,97.0,50.0,1.94
6944,(株)アイレックス,5,5,5,2019.04.05,BEARISH HARAMI,26.0,14.0,10.0,5.0,3.0,2.71,86500,2939.0,,3215.0,3020.5,81.0,195.0,0.41
6200,株式会社インソース,4,4,5,2019.04.05,BULLISH HARAMI CROSS,6.0,3.0,2.0,4.0,0.0,2.66,163200,2510.0,2445.5,2422.0,,64.0,24.0,2.66
3723,日本ファルコム(株),4,5,4,2019.03.29,BEARISH HARAMI,20.0,11.0,8.0,4.0,1.0,2.63,82900,1116.0,,1168.0,1146.0,30.0,22.0,1.36
6046,株式会社リンクバル,5,5,5,2019.04.05,BULLISH PIERCING LINE,6.0,2.0,1.0,7.0,2.0,2.5,247100,997.0,973.0,925.0,,24.0,48.0,0.5
3475,株式会社グッドコムアセット,4,4,5,2019.04.09,BEARISH ENGULFING,11.0,9.0,5.0,5.0,1.0,2.33,39100,1614.0,,1698.0,1652.0,38.0,46.0,0.82
6778,(株)アルチザネットワークス,5,4,4,2019.04.08,BULLISH HARAMI,17.0,10.0,8.0,3.0,1.0,2.2,312500,1374.0,1344.5,1287.0,,29.0,58.0,0.5
4718,(株)早稲田アカデミー,4,5,4,2019.04.01,BULLISH HARAMI,14.0,10.0,7.0,3.0,0.0,2.09,59900,722.0,708.0,684.0,,14.0,24.0,0.58
4816,東映アニメーション(株),4,4,4,2019.04.09,BEARISH ONE BLACK CROW,6.0,3.0,2.0,4.0,2.0,2.0,17700,5204.0,,5390.0,5310.0,106.0,80.0,1.32
4369,(株)トリケミカル研究所,5,4,4,2019.04.09,BEARISH EVENING STAR,3.0,2.0,2.0,2.0,0.0,2.0,28500,5224.0,,5510.0,5330.0,106.0,180.0,0.58
4582,シンバイオ製薬(株),4,5,4,2019.04.03,BULLISH HOMING PIGEON,4.0,1.0,1.0,2.0,0.0,2.0,2358400,192.0,188.5,182.0,,3.0,7.0,0.42
4563,アンジェスMG株式会社,5,5,5,2019.04.05,BULLISH MEETING LINE,3.0,1.0,1.0,2.0,0.0,2.0,8191600,844.0,828.0,782.0,,16.0,46.0,0.34
4286,(株)レッグス,4,5,4,2019.04.04,BEARISH DELIBERATION BLOCK,3.0,1.0,1.0,2.0,0.0,2.0,214200,1006.0,,1101.0,1026.0,20.0,75.0,0.26
6482,(株)ユーシン精機,5,4,4,2019.04.09,BULLISH HOMING PIGEON,18.0,9.0,4.0,8.0,3.0,1.88,31600,1179.0,1158.0,1126.0,,21.0,32.0,0.65
7575,日本ライフライン株式会社,4,4,4,2019.04.09,BEARISH DESCENDING HAWK,10.0,4.0,3.0,3.0,2.0,1.75,339500,1788.0,,1844.0,1819.0,31.0,25.0,1.24
3140,株式会社イデアインターナショナル,5,4,5,2019.04.09,BEARISH THREE GAP UPS,17.0,5.0,4.0,3.0,4.0,1.6,33400,1014.0,,1040.0,1030.0,16.0,10.0,1.6
6376,日機装(株),4,5,4,2019.04.08,BEARISH ONE BLACK CROW,7.0,4.0,2.0,5.0,2.0,1.5,188700,1346.0,,1393.0,1366.0,20.0,27.0,0.74
4568,第一三共(株),4,5,4,2019.04.09,BEARISH HARAMI CROSS,15.0,7.0,3.0,6.0,2.0,1.42,1649100,5197.0,,5340.0,5271.0,74.0,69.0,1.07
6976,太陽誘電(株),5,5,4,2019.04.04,BEARISH DOJI STAR,13.0,7.0,3.0,10.0,5.0,1.42,2890800,2360.0,,2525.0,2393.5,33.0,132.0,0.25
4591,(株)リボミック,5,5,4,2019.04.03,BULLISH HARAMI CROSS,11.0,6.0,2.0,10.0,3.0,1.33,521200,639.0,631.5,610.0,,7.0,22.0,0.31
4875,メディシノバ,4,4,5,2019.04.09,BULLISH PIERCING LINE,5.0,3.0,1.0,10.0,3.0,1.33,229600,1129.0,1115.0,1069.0,,14.0,46.0,0.3
5542,新報国製鉄(株),5,4,4,2019.04.09,BEARISH HARAMI,18.0,13.0,7.0,5.0,3.0,1.3,4700,1205.0,,1245.0,1220.0,15.0,25.0,0.6
4776,サイボウズ(株),5,5,4,2019.04.09,BEARISH HARAMI,16.0,10.0,7.0,2.0,1.0,1.09,201600,958.0,,989.0,968.5,10.0,21.0,0.47
8079,正栄食品工業(株),4,4,4,2019.04.09,BULLISH MORNING STAR,2.0,1.0,1.0,1.0,0.0,1.0,91300,3529.0,3495.0,3405.0,,34.0,90.0,0.37
3556,RENETJAPANGROUP,5,5,4,2019.04.09,BEARISH ONE BLACK CROW,7.0,4.0,2.0,5.0,3.0,1.0,847300,1076.0,,1234.0,1086.0,10.0,148.0,0.06
4924,(株)ドクターシーラボ,5,4,4,2019.02.27,BEARISH HARAMI CROSS,15.0,7.0,4.0,2.0,1.0,0.71,17800,5839.0,,5890.0,5880.0,41.0,10.0,4.09
6938,双信電機(株),5,4,5,2019.04.04,BEARISH ENGULFING,15.0,7.0,2.0,5.0,1.0,0.71,188800,551.0,,612.0,554.0,3.0,58.0,0.05
5821,平河ヒューテック株式会社,4,4,4,2019.04.09,BULLISH HARAMI,22.0,15.0,8.0,3.0,2.0,0.66,37200,1474.0,1465.0,1417.0,,9.0,48.0,0.18
3929,ソーシャルワイヤー株式会社,4,4,4,2019.03.29,BULLISH HARAMI CROSS,8.0,2.0,1.0,2.0,1.0,0.5,123700,928.0,924.0,905.0,,4.0,19.0,0.21
3054,株式会社ハイパー,4,4,4,2019.04.09,BEARISH ENGULFING,8.0,4.0,2.0,2.0,1.0,0.5,31600,454.0,,466.0,456.0,2.0,10.0,0.2
6264,(株)マルマエ,5,4,5,2019.03.29,BEARISH ENGULFING,13.0,12.0,6.0,5.0,4.0,0.5,413500,676.0,,701.0,679.0,3.0,22.0,0.13
9385,(株)ショーエイコーポレーション,5,5,5,2019.03.15,BULLISH ENGULFING,11.0,7.0,5.0,1.0,2.0,0.14,34800,921.0,920.0,894.0,,1.0,26.0,0.03
6777,ｓａｎｔｅｃ(株),5,5,5,2019.04.08,BEARISH THREE GAP UPS,4.0,2.0,1.0,1.0,1.0,0.0,550200,1894.0,,1993.0,1894.0,0.0,99.0,0.0
6955,ＦＤＫ(株),5,5,5,2019.04.08,BEARISH THREE GAP UPS,1.0,0.0,0.0,0.0,0.0,0.0,474500,1087.0,,1097.0,1087.0,0.0,10.0,0.0
6494,(株)ＮＦＫホールディングス,5,5,5,2019.04.08,BEARISH TWO CROWS,1.0,0.0,0.0,0.0,0.0,0.0,348700,132.0,,136.0,132.0,0.0,4.0,0.0
2453,ジャパンベストレスキューシステム株式会社,5,5,5,2019.04.09,BEARISH HANGING MAN,2.0,0.0,0.0,0.0,0.0,0.0,265100,1583.0,,1630.0,1583.0,0.0,47.0,0.0
6027,弁護士ドットコム(株),5,5,5,2019.04.08,BULLISH MORNING STAR,2.0,0.0,0.0,0.0,0.0,0.0,85000,4150.0,4150.0,4025.0,,0.0,125.0,0.0
7519,五洋インテックス(株),5,5,5,2019.04.08,BULLISH HOMING PIGEON,2.0,0.0,0.0,0.0,0.0,0.0,58600,4845.0,4845.0,4735.0,,0.0,110.0,0.0
3835,ｅＢＡＳＥ(株),5,5,5,2019.04.09,BULLISH THREE GAP DOWNS,2.0,1.0,1.0,0.0,0.0,0.0,54500,1029.0,1029.0,996.0,,0.0,33.0,0.0
4290,(株)プレステージ・インターナショナル,5,5,4,2019.04.05,BEARISH MEETING LINE,2.0,0.0,0.0,0.0,0.0,0.0,158600,1502.0,,1532.0,1502.0,0.0,30.0,0.0
6920,レーザーテック(株),5,4,5,2019.04.08,BEARISH MEETING LINE,2.0,0.0,0.0,0.0,0.0,0.0,344200,5170.0,,5250.0,5170.0,0.0,80.0,0.0
6099,(株)エラン,4,5,5,2019.04.01,BEARISH SHOOTING STAR,1.0,0.0,0.0,0.0,0.0,0.0,255000,1485.0,,1522.0,1485.0,0.0,37.0,0.0
6149,(株)小田原エンジニアリング,4,5,5,2019.04.08,BEARISH THREE GAP UPS,3.0,1.0,1.0,0.0,0.0,0.0,55500,2127.0,,2180.0,2127.0,0.0,53.0,0.0
7105,ニチユ三菱フォークリフト(株),4,5,4,2019.03.28,BEARISH KICKING,2.0,0.0,0.0,0.0,0.0,0.0,75600,1201.0,,1226.0,1201.0,0.0,25.0,0.0
2427,(株)アウトソーシング,4,4,4,2019.04.08,BEARISH DARK CLOUD COVER,5.0,1.0,1.0,0.0,0.0,0.0,1160600,1429.0,,1459.0,1429.0,0.0,30.0,0.0
6666,リバーエレテック(株),4,4,4,2019.04.08,BEARISH MATCHING HIGH,6.0,3.0,1.0,2.0,1.0,0.0,726000,251.0,,301.0,251.0,0.0,50.0,0.0
6800,(株)ヨコオ,4,4,4,2019.04.04,BEARISH HARAMI,23.0,9.0,3.0,4.0,2.0,0.0,58800,1719.0,,1762.0,1719.0,0.0,43.0,0.0
3030,株式会社ハブ,4,4,4,2019.04.05,BEARISH DELIBERATION BLOCK,2.0,0.0,0.0,0.0,0.0,0.0,20000,1051.0,,1056.0,1051.0,0.0,5.0,0.0
