ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
2186,ソーバル(株),4,5,4,2019.04.12,BEARISH ONE BLACK CROW,3.0,1.0,1.0,28.0,0.0,28.0,39000,699.0,,1014.0,970.0,271.0,44.0,6.15
7519,五洋インテックス(株),5,5,5,2019.04.18,BEARISH ENGULFING,11.0,2.0,1.0,57.0,1.0,28.0,25300,3233.0,,4765.0,4490.0,1257.0,275.0,4.57
6067,(株)メディアフラッグ,5,5,5,2019.04.15,BULLISH KICKING,4.0,2.0,2.0,22.0,0.0,22.0,347200,4880.0,4000.0,3680.0,,880.0,320.0,2.75
3967,株式会社エルテス,5,4,4,2019.03.27,BULLISH PIERCING LINE,6.0,5.0,3.0,33.0,5.0,17.8,25300,2120.0,1800.0,1729.0,,320.0,71.0,4.5
4568,第一三共(株),4,5,4,2019.04.15,BULLISH KICKING,2.0,1.0,1.0,17.0,0.0,17.0,1969700,6215.0,5312.0,5234.0,,903.0,78.0,11.57
6699,,5,5,5,2019.04.16,BEARISH HARAMI,10.0,4.0,3.0,24.0,5.0,16.75,52200,830.0,,1016.0,996.5,166.0,20.0,8.3
4970,東洋合成工業(株),5,5,5,2019.04.01,BEARISH DOJI STAR,5.0,1.0,1.0,13.0,0.0,13.0,90800,1392.0,,1640.0,1599.0,207.0,41.0,5.04
6300,アピックヤマダ株式会社,5,5,4,2019.02.13,BEARISH DOJI STAR,3.0,1.0,1.0,13.0,0.0,13.0,1600,434.0,,538.0,498.0,64.0,40.0,1.6
4288,(株)アズジェント,4,5,5,2019.04.12,BULLISH DOJI STAR,4.0,2.0,2.0,12.0,0.0,12.0,15700,2206.0,1970.0,1957.0,,236.0,13.0,18.15
4534,持田製薬(株),5,5,4,2019.04.18,BULLISH THREE GAP DOWNS,4.0,2.0,2.0,12.0,0.0,12.0,59000,5745.0,5130.0,5050.0,,615.0,80.0,7.68
3186,(株)ネクステージ,5,4,4,2019.04.16,BEARISH DESCENDING HAWK,6.0,3.0,3.0,11.0,0.0,11.0,900800,1015.0,,1149.0,1140.0,125.0,9.0,13.88
4588,オンコリスバイオファーマ(株),5,5,5,2019.04.16,BEARISH DARK CLOUD COVER,7.0,5.0,3.0,18.0,1.0,10.39,7726400,2519.0,,3070.0,2810.0,291.0,260.0,1.11
1853,(株)森組,5,4,5,2019.04.17,BULLISH HARAMI CROSS,13.0,7.0,5.0,15.0,2.0,10.14,52200,435.0,395.0,390.0,,40.0,5.0,8.0
2436,共同ピーアール株式会社,5,5,5,2019.04.12,BULLISH ONE WHITE SOLDIER,3.0,2.0,1.0,21.0,1.0,10.0,286400,2152.0,1957.0,1890.0,,195.0,67.0,2.91
6094,(株)フリークアウト,5,5,5,2019.04.15,BULLISH HARAMI,22.0,13.0,10.0,13.0,4.0,9.07,106000,2198.0,2016.0,1957.0,,182.0,59.0,3.08
4591,(株)リボミック,5,5,4,2019.04.18,BEARISH DARK CLOUD COVER,6.0,1.0,1.0,8.0,0.0,8.0,213100,621.0,,703.0,674.0,53.0,29.0,1.82
2776,(株)クリムゾン,5,4,5,2019.04.03,BULLISH HARAMI CROSS,26.0,10.0,3.0,30.0,2.0,7.6,22400,143.0,133.5,126.0,,9.0,8.0,1.12
7777,株式会社スリー・ディー・マトリックス,5,5,4,2019.04.18,BULLISH HARAMI,17.0,10.0,3.0,30.0,2.0,7.6,3621500,774.0,720.0,662.0,,54.0,58.0,0.93
6494,(株)ＮＦＫホールディングス,5,5,5,2019.04.17,BULLISH HARAMI,31.0,19.0,14.0,10.0,1.0,7.1,276500,133.0,125.0,122.0,,8.0,3.0,2.66
4235,第一化成(株),5,5,5,2019.04.15,BULLISH PIERCING LINE,4.0,1.0,1.0,7.0,0.0,7.0,63900,2639.0,2467.0,2415.0,,172.0,52.0,3.3
4563,アンジェスMG株式会社,5,5,5,2019.04.18,BEARISH HARAMI,16.0,10.0,9.0,8.0,4.0,6.8,4408000,761.0,,869.0,816.0,55.0,53.0,1.03
9782,(株)ディーエムエス,4,4,4,2019.04.16,BULLISH DOJI STAR,4.0,3.0,2.0,10.0,0.0,6.66,2900,2109.0,1977.5,1970.0,,131.0,8.0,16.37
3907,シリコンスタジオ(株),5,5,4,2019.04.18,BEARISH ONE BLACK CROW,10.0,6.0,5.0,8.0,0.0,6.66,478000,2138.0,,2540.0,2290.0,152.0,250.0,0.6
6866,日置電機株式会社,4,4,4,2019.04.18,BULLISH ENGULFING,12.0,10.0,9.0,8.0,6.0,6.6,72300,5202.0,4880.0,4780.0,,322.0,100.0,3.22
6027,弁護士ドットコム(株),5,5,5,2019.04.15,BULLISH HARAMI,19.0,12.0,9.0,10.0,4.0,6.5,114700,4254.0,3995.0,3865.0,,259.0,130.0,1.99
