ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
4696,ワタベウェディング(株),5,5,4,2019.04.22,BEARISH HARAMI,16.0,10.0,4.0,4.0,1.0,1.0,91800,581.0,,592.0,586.5,5.0,6.0,0.83
4820,(株)ＥＭシステムズ,4,4,4,2019.04.22,BEARISH MEETING LINE,4.0,1.0,1.0,1.0,0.0,1.0,66800,1466.0,,1501.0,1480.0,14.0,21.0,0.66
6890,(株)フェローテック,5,4,4,2019.04.23,BULLISH HAMMER,4.0,1.0,1.0,1.0,0.0,1.0,786800,1272.0,1260.0,1200.0,,12.0,60.0,0.2
3054,株式会社ハイパー,4,4,4,2019.04.23,BEARISH HARAMI,15.0,13.0,7.0,6.0,5.0,0.92,21700,457.0,,477.0,461.0,4.0,16.0,0.25
3929,ソーシャルワイヤー株式会社,4,4,4,2019.04.23,BEARISH ENGULFING,17.0,12.0,5.0,6.0,3.0,0.75,52600,865.0,,917.0,871.0,6.0,46.0,0.13
3836,(株)ディーバ,5,5,4,2019.04.23,BEARISH ENGULFING,15.0,9.0,4.0,4.0,2.0,0.66,44000,1560.0,,1593.0,1570.0,10.0,23.0,0.43
6184,株式会社鎌倉新書,5,5,5,2019.04.15,BULLISH PIERCING LINE,6.0,5.0,1.0,7.0,1.0,0.6,559600,1383.0,1375.0,1323.0,,8.0,52.0,0.15
5821,平河ヒューテック株式会社,4,5,4,2019.04.22,BULLISH HARAMI,23.0,16.0,8.0,3.0,2.0,0.5,26100,1427.0,1420.0,1400.0,,7.0,20.0,0.35
7519,五洋インテックス(株),5,5,5,2019.04.23,BEARISH DELIBERATION BLOCK,2.0,2.0,1.0,7.0,6.0,0.5,15300,4781.0,,4885.0,4805.0,24.0,80.0,0.3
3452,(株)ビーロット,4,4,5,2019.04.23,BEARISH ENGULFING,14.0,8.0,4.0,5.0,4.0,0.5,43400,1713.0,,1753.0,1721.0,8.0,32.0,0.25
1853,(株)森組,5,4,5,2019.04.22,BULLISH HARAMI,21.0,12.0,6.0,3.0,2.0,0.5,37800,384.0,383.0,375.0,,1.0,8.0,0.12
6664,(株)オプトエレクトロニクス,5,5,5,2019.04.17,BULLISH ONE WHITE SOLDIER,4.0,3.0,1.0,1.0,0.0,0.33,164700,1046.0,1043.0,1003.0,,3.0,40.0,0.07
4585,(株)ＵＭＮファーマ,5,5,5,2019.04.23,BULLISH HARAMI CROSS,9.0,6.0,2.0,5.0,2.0,0.33,600200,373.0,372.0,350.0,,1.0,22.0,0.04
6482,(株)ユーシン精機,5,5,4,2019.04.22,BEARISH HARAMI CROSS,11.0,7.0,3.0,3.0,2.0,0.14,46600,1212.0,,1229.0,1213.0,1.0,16.0,0.06
4596,窪田製薬ホールディングス株式会社,5,5,5,2019.04.22,BEARISH KICKING,1.0,0.0,0.0,0.0,0.0,0.0,11432600,446.0,,510.0,446.0,0.0,64.0,0.0
2351,(株)ＡＳＪ,5,5,5,2019.04.19,BULLISH HOMING PIGEON,5.0,0.0,0.0,0.0,0.0,0.0,245100,1995.0,1995.0,1908.0,,0.0,87.0,0.0
6857,(株)アドバンテスト,5,5,4,2019.04.22,BEARISH DARK CLOUD COVER,2.0,0.0,0.0,0.0,0.0,0.0,2457200,3295.0,,3340.0,3295.0,0.0,45.0,0.0
4776,サイボウズ(株),5,5,4,2019.04.16,BEARISH ONE BLACK CROW,7.0,3.0,2.0,0.0,0.0,0.0,173600,1009.0,,1025.0,1009.0,0.0,16.0,0.0
2479,株式会社ジェイテック,5,5,4,2019.04.19,BULLISH MATCHING LOW,2.0,0.0,0.0,0.0,0.0,0.0,163400,288.0,288.0,283.0,,0.0,5.0,0.0
7990,グローブライド(株),5,5,4,2019.04.22,BEARISH ENGULFING,10.0,4.0,2.0,4.0,4.0,0.0,26800,3035.0,,3100.0,3035.0,0.0,65.0,0.0
3850,(株)ＮＴＴデータイントラマート,5,5,4,2019.04.23,BULLISH HAMMER,1.0,0.0,0.0,0.0,0.0,0.0,17200,3155.0,3155.0,2990.0,,0.0,165.0,0.0
3772,ドリームバイザー・ホールディングス(株),5,5,4,2019.04.18,BULLISH HOMING PIGEON,4.0,2.0,0.0,0.0,0.0,0.0,7500,1384.0,1384.0,1320.0,,0.0,64.0,0.0
9385,(株)ショーエイコーポレーション,5,4,5,2019.04.22,BULLISH SQUEEZE ALERT,1.0,0.0,0.0,0.0,0.0,0.0,10200,751.0,751.0,740.0,,0.0,11.0,0.0
6871,(株)日本マイクロニクス,5,4,4,2019.04.18,BEARISH ONE BLACK CROW,4.0,1.0,1.0,0.0,0.0,0.0,119300,855.0,,897.0,855.0,0.0,42.0,0.0
6165,パンチ工業(株),5,4,4,2019.04.22,BULLISH SQUEEZE ALERT,1.0,0.0,0.0,0.0,0.0,0.0,93700,684.0,684.0,668.0,,0.0,16.0,0.0
6177,AppBank株式会社,4,5,4,2019.04.22,BULLISH KICKING,1.0,0.0,0.0,0.0,0.0,0.0,2955600,399.0,399.0,322.0,,0.0,77.0,0.0
2326,デジタルアーツ(株),4,5,4,2019.04.18,BEARISH ENGULFING,14.0,11.0,3.0,8.0,3.0,0.0,66900,9440.0,,9900.0,9440.0,0.0,460.0,0.0
1890,東洋建設(株),4,4,4,2019.04.23,BULLISH TRI STAR,1.0,0.0,0.0,0.0,0.0,0.0,155300,408.0,408.0,403.0,,0.0,5.0,0.0
2471,(株)エスプール,4,4,4,2019.04.22,BEARISH ONE BLACK CROW,11.0,8.0,4.0,5.0,5.0,0.0,53700,2547.0,,2632.0,2547.0,0.0,85.0,0.0
6837,株式会社京写,4,4,4,2019.04.23,BEARISH DARK CLOUD COVER,3.0,1.0,1.0,0.0,0.0,0.0,28900,369.0,,383.0,369.0,0.0,14.0,0.0
3794,エヌ・デーソフトウェア(株),4,4,4,2019.04.23,BULLISH TRI STAR,1.0,0.0,0.0,0.0,0.0,0.0,20300,1688.0,1688.0,1687.0,,0.0,1.0,0.0
