ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
4743,株式会社アイティフォー,4,5,4,2019.04.03,BULLISH HARAMI,12.0,7.0,5.0,9.0,1.0,6.14,257000,1013.0,954.5,930.0,,58.0,25.0,2.31
6071,株式会社IBJ,5,5,4,2019.04.01,BULLISH HOMING PIGEON,5.0,3.0,2.0,12.0,6.0,6.0,118500,956.0,902.5,887.0,,53.0,16.0,3.31
3836,(株)ディーバ,5,5,5,2019.04.02,BULLISH DOJI STAR,5.0,2.0,2.0,6.0,0.0,6.0,32000,1648.0,1555.0,1526.0,,93.0,29.0,3.2
4696,ワタベウェディング(株),5,5,4,2019.04.04,BULLISH MEETING LINE,4.0,2.0,2.0,6.0,0.0,6.0,35300,602.0,568.0,555.0,,34.0,13.0,2.61
3932,株式会社アカツキ,5,5,4,2019.04.05,BULLISH HOMING PIGEON,4.0,3.0,1.0,20.0,1.0,5.99,82900,6507.0,6140.0,6000.0,,367.0,140.0,2.62
4274,細谷火工株式会社,5,5,4,2019.04.04,BEARISH HARAMI,15.0,9.0,8.0,7.0,3.0,5.88,330100,934.0,,1064.0,992.0,58.0,72.0,0.8
4242,(株)タカギセイコー,5,5,5,2019.04.03,BULLISH HARAMI,11.0,6.0,3.0,13.0,2.0,5.5,7500,3966.0,3760.0,3655.0,,206.0,105.0,1.96
3461,株式会社パルマ,5,5,5,2019.04.05,BULLISH HOMING PIGEON,7.0,3.0,2.0,8.0,0.0,5.33,4700,750.0,712.5,701.0,,37.0,12.0,3.08
4022,ラサ工業(株),5,5,4,2019.04.04,BEARISH HARAMI,21.0,10.0,7.0,8.0,1.0,5.3,517100,1429.0,,1557.0,1508.0,79.0,49.0,1.61
3150,(株)グリムス,4,5,5,2019.04.03,BULLISH HARAMI CROSS,8.0,4.0,1.0,27.0,2.0,5.25,6500,1902.0,1807.5,1761.0,,94.0,47.0,2.0
2588,(株)ウォーターダイレクト,4,5,5,2019.04.04,BULLISH HARAMI,15.0,9.0,5.0,12.0,4.0,4.88,6200,1872.0,1785.0,1700.0,,87.0,85.0,1.02
3359,(株)タイセイ,5,5,5,2019.04.04,BEARISH HARAMI,24.0,12.0,8.0,8.0,2.0,4.66,57000,344.0,,380.0,360.0,16.0,20.0,0.8
3844,コムチュア(株),5,5,5,2019.04.02,BULLISH MATCHING LOW,2.0,1.0,1.0,4.0,0.0,4.0,66800,3780.0,3635.0,3560.0,,145.0,75.0,1.93
6165,パンチ工業(株),5,4,4,2019.04.02,BEARISH DOJI STAR,9.0,4.0,2.0,12.0,4.0,4.0,216800,577.0,,615.0,601.0,24.0,14.0,1.71
2345,∇stuv0123456789について,4,5,5,2019.04.04,BULLISH HARAMI CROSS,9.0,5.0,2.0,10.0,0.0,4.0,3400,911.0,876.0,850.0,,35.0,26.0,1.34
4659,(株)エイジス,4,4,4,2019.03.28,BEARISH HARAMI,25.0,14.0,10.0,6.0,1.0,4.0,7700,3334.0,,3585.0,3472.5,138.0,113.0,1.22
1848,(株)富士ピー・エス,4,4,4,2019.04.03,BULLISH DOJI STAR,5.0,1.0,1.0,4.0,0.0,4.0,6600,515.0,496.0,476.0,,19.0,20.0,0.95
3835,ｅＢＡＳＥ(株),5,5,5,2019.04.03,BULLISH PIERCING LINE,4.0,3.0,2.0,6.0,0.0,4.0,57900,1160.0,1116.0,1038.0,,44.0,78.0,0.56
3221,(株)ヨシックス,4,4,4,2019.04.03,BULLISH HARAMI,17.0,9.0,4.0,11.0,2.0,3.77,22400,3512.0,3385.0,3255.0,,127.0,130.0,0.97
7745,(株)エー・アンド・デイ,4,5,5,2019.04.04,BEARISH HARAMI CROSS,9.0,6.0,4.0,6.0,1.0,3.66,254000,776.0,,832.0,805.0,29.0,27.0,1.07
2930,株式会社北の達人コーポレーション,4,4,5,2019.04.04,BEARISH HARAMI,14.0,11.0,5.0,14.0,5.0,3.63,574400,457.0,,486.0,474.0,17.0,12.0,1.41
3316,東京日産コンピュータシステム(株),4,4,5,2019.04.05,BULLISH HARAMI CROSS,12.0,9.0,5.0,8.0,2.0,3.55,5000,562.0,543.0,539.0,,19.0,4.0,4.75
3697,(株)ＳＨＩＦＴ,5,4,5,2019.04.04,BEARISH ENGULFING,19.0,15.0,11.0,7.0,6.0,3.53,114000,4510.0,,4790.0,4675.0,165.0,115.0,1.43
5698,(株)エンビプロ・ホールディングス,5,4,5,2019.04.05,BULLISH ONE WHITE SOLDIER,5.0,3.0,2.0,5.0,0.0,3.33,60800,689.0,667.0,652.0,,22.0,15.0,1.46
4735,(株)京進,5,5,5,2019.04.03,BULLISH ONE WHITE SOLDIER,11.0,7.0,5.0,5.0,1.0,3.28,55200,1407.0,1363.0,1316.0,,44.0,47.0,0.93
7851,カワセコンピュータサプライ株式会社,5,5,4,2019.04.05,BULLISH HARAMI CROSS,19.0,13.0,6.0,7.0,0.0,3.23,109900,463.0,449.0,437.0,,14.0,12.0,1.16
8789,フィンテック グローバル(株),5,5,4,2019.04.05,BULLISH HARAMI,20.0,14.0,4.0,16.0,2.0,3.14,3736800,133.0,129.0,124.0,,4.0,5.0,0.8
3726,(株)フェヴリナホールディングス,5,4,4,2019.03.08,BEARISH ENGULFING,16.0,9.0,9.0,3.0,0.0,3.0,5200,484.0,,503.0,498.0,14.0,5.0,2.8
2722,株式会社アイケイ,4,5,5,2019.04.05,BULLISH HARAMI CROSS,9.0,3.0,3.0,3.0,0.0,3.0,24400,585.0,568.5,558.0,,16.0,11.0,1.45
9707,(株)ユニマットそよ風,5,4,4,2019.04.05,BEARISH DARK CLOUD COVER,6.0,2.0,1.0,6.0,0.0,3.0,11500,1815.0,,1912.0,1871.0,56.0,41.0,1.36
3185,夢展望,5,4,5,2019.03.29,BULLISH MEETING LINE,4.0,1.0,1.0,3.0,0.0,3.0,9200,497.0,483.0,470.0,,14.0,13.0,1.07
7748,株式会社ホロン,5,5,5,2019.04.04,BEARISH SHOOTING STAR,4.0,2.0,2.0,3.0,0.0,3.0,20300,1918.0,,2055.0,1977.0,59.0,78.0,0.75
2884,株式会社ヨシムラ・フード・ホールディングス,4,4,5,2019.04.02,BEARISH ENGULFING,12.0,7.0,5.0,5.0,2.0,3.0,93000,550.0,,611.0,566.0,16.0,45.0,0.35
6193,バーチャレクス・コンサルティング株式会社,4,4,4,2019.04.05,BULLISH HARAMI CROSS,12.0,7.0,5.0,4.0,0.0,2.85,3800,735.0,715.5,702.0,,19.0,14.0,1.35
4433,,5,4,4,2019.04.04,BEARISH HARAMI,12.0,7.0,5.0,4.0,0.0,2.85,315500,1602.0,,1696.0,1648.0,46.0,48.0,0.95
4346,(株)ネクシィーズ,5,4,4,2019.04.04,BEARISH HARAMI,15.0,5.0,4.0,5.0,6.0,2.8,112500,2301.0,,2433.0,2366.5,65.0,67.0,0.97
2901,石垣食品株式会社,4,4,4,2019.03.29,BEARISH HARAMI,16.0,9.0,5.0,5.0,0.0,2.77,25400,171.0,,182.0,175.0,4.0,7.0,0.57
6944,(株)アイレックス,5,5,5,2019.04.05,BEARISH HARAMI,26.0,14.0,10.0,5.0,3.0,2.71,53500,2939.0,,3215.0,3020.5,81.0,195.0,0.41
6200,株式会社インソース,4,4,5,2019.04.05,BULLISH HARAMI CROSS,6.0,3.0,2.0,4.0,0.0,2.66,99000,2510.0,2445.5,2422.0,,64.0,24.0,2.66
9740,ＣＳＰ,4,5,5,2019.04.04,BEARISH DESCENDING HAWK,4.0,3.0,1.0,14.0,3.0,2.66,105400,4597.0,,4880.0,4722.5,125.0,158.0,0.79
3723,日本ファルコム(株),4,5,4,2019.03.29,BEARISH HARAMI,20.0,11.0,8.0,4.0,1.0,2.63,119900,1116.0,,1168.0,1146.0,30.0,22.0,1.36
6089,(株)ウィルグループ,5,4,4,2019.04.03,BULLISH HARAMI,13.0,6.0,3.0,6.0,1.0,2.5,255200,1250.0,1220.0,1184.0,,30.0,36.0,0.83
6046,株式会社リンクバル,5,5,5,2019.04.05,BULLISH PIERCING LINE,6.0,2.0,1.0,7.0,2.0,2.5,361200,997.0,973.0,925.0,,24.0,48.0,0.5
6064,(株)アクトコール,5,5,4,2019.04.03,BEARISH ENGULFING,19.0,8.0,5.0,5.0,2.0,2.37,19000,716.0,,753.0,733.0,17.0,20.0,0.85
9828,元気寿司(株),4,5,4,2019.04.03,BULLISH HARAMI,15.0,11.0,7.0,4.0,1.0,2.18,53600,5019.0,4912.5,4725.0,,106.0,188.0,0.56
9698,(株)クレオ,5,5,5,2019.04.05,BEARISH ENGULFING,16.0,11.0,7.0,4.0,1.0,2.18,18100,1289.0,,1376.0,1317.0,28.0,59.0,0.47
4718,(株)早稲田アカデミー,4,5,4,2019.04.01,BULLISH HARAMI,14.0,10.0,7.0,3.0,0.0,2.09,33600,722.0,708.0,684.0,,14.0,24.0,0.58
3054,株式会社ハイパー,5,4,4,2019.04.05,BULLISH MATCHING LOW,4.0,1.0,1.0,2.0,0.0,2.0,19000,464.0,455.5,452.0,,8.0,4.0,2.0
2488,日本サード・パーティ株式会社,5,4,4,2019.04.04,BULLISH HARAMI CROSS,8.0,4.0,2.0,7.0,3.0,2.0,20200,849.0,833.0,818.0,,16.0,15.0,1.06
3627,ネオス(株),5,5,5,2019.04.05,BULLISH HARAMI,20.0,10.0,4.0,8.0,2.0,2.0,259500,1062.0,1042.0,1012.0,,20.0,30.0,0.66
9416,株式会社ビジョン,4,4,4,2019.04.05,BEARISH ONE BLACK CROW,9.0,6.0,3.0,9.0,5.0,2.0,196500,4856.0,,5160.0,4955.0,99.0,205.0,0.48
4582,シンバイオ製薬(株),4,5,4,2019.04.03,BULLISH HOMING PIGEON,4.0,1.0,1.0,2.0,0.0,2.0,1605400,192.0,188.5,182.0,,3.0,7.0,0.42
4824,(株)メディアシーク,5,4,5,2019.04.05,BULLISH PIERCING LINE,6.0,4.0,3.0,3.0,1.0,2.0,126800,776.0,761.0,725.0,,15.0,36.0,0.41
4563,アンジェスMG株式会社,5,5,5,2019.04.05,BULLISH MEETING LINE,3.0,1.0,1.0,2.0,0.0,2.0,9573900,844.0,828.0,782.0,,16.0,46.0,0.34
4286,(株)レッグス,4,5,4,2019.04.04,BEARISH DELIBERATION BLOCK,3.0,1.0,1.0,2.0,0.0,2.0,1120900,1006.0,,1101.0,1026.0,20.0,75.0,0.26
7575,日本ライフライン株式会社,4,4,4,2019.04.03,BULLISH PIERCING LINE,5.0,3.0,1.0,10.0,2.0,1.99,311800,1858.0,1822.0,1745.0,,36.0,77.0,0.46
6976,太陽誘電(株),5,5,4,2019.04.04,BEARISH DOJI STAR,13.0,7.0,3.0,10.0,5.0,1.42,4327300,2360.0,,2525.0,2393.5,33.0,132.0,0.25
8167,(株)丸久,4,4,4,2019.04.05,BEARISH HARAMI,11.0,8.0,7.0,2.0,3.0,1.37,6600,1181.0,,1224.0,1197.0,16.0,27.0,0.59
4591,(株)リボミック,5,5,4,2019.04.03,BULLISH HARAMI CROSS,11.0,6.0,2.0,10.0,3.0,1.33,35500,639.0,631.5,610.0,,7.0,22.0,0.31
2173,株式会社博展,5,4,4,2019.04.04,BEARISH ENGULFING,18.0,13.0,7.0,3.0,1.0,1.15,154200,742.0,,812.0,750.0,8.0,62.0,0.12
4816,東映アニメーション(株),4,4,4,2019.03.26,BEARISH DOJI STAR,2.0,1.0,1.0,1.0,0.0,1.0,33800,5089.0,,5310.0,5140.0,51.0,170.0,0.3
4924,(株)ドクターシーラボ,5,4,4,2019.02.27,BEARISH HARAMI CROSS,15.0,7.0,4.0,2.0,1.0,0.71,42500,5839.0,,5890.0,5880.0,41.0,10.0,4.09
6938,双信電機(株),5,4,5,2019.04.04,BEARISH ENGULFING,15.0,7.0,2.0,5.0,1.0,0.71,427900,551.0,,612.0,554.0,3.0,58.0,0.05
3464,プロパティエージェント株式会社,4,4,4,2019.04.05,BEARISH DELIBERATION BLOCK,4.0,3.0,1.0,4.0,1.0,0.66,25600,1112.0,,1147.0,1119.0,7.0,28.0,0.25
8909,(株)シノケングループ,5,4,4,2019.04.04,BEARISH HARAMI CROSS,7.0,5.0,3.0,3.0,3.0,0.59,202300,753.0,,784.0,756.5,3.0,28.0,0.1
4248,竹本容器(株),4,5,4,2019.04.02,BEARISH ENGULFING,10.0,7.0,5.0,2.0,3.0,0.57,53800,1421.0,,1508.0,1429.0,8.0,79.0,0.1
3929,ソーシャルワイヤー株式会社,4,4,4,2019.03.29,BULLISH HARAMI CROSS,8.0,2.0,1.0,2.0,1.0,0.5,33500,928.0,924.0,905.0,,4.0,19.0,0.21
3773,(株)アドバンスト・メディア,5,5,5,2019.04.05,BULLISH PIERCING LINE,8.0,6.0,3.0,2.0,1.0,0.5,154300,1436.0,1429.0,1391.0,,7.0,38.0,0.18
2427,(株)アウトソーシング,4,4,4,2019.03.28,BEARISH HARAMI CROSS,11.0,4.0,2.0,2.0,1.0,0.5,1061200,1327.0,,1368.0,1333.0,6.0,35.0,0.17
3182,オイシックス(株),5,5,5,2019.04.05,BEARISH HARAMI,22.0,14.0,7.0,3.0,2.0,0.5,194500,1677.0,,1732.0,1684.5,7.0,48.0,0.14
6264,(株)マルマエ,5,4,5,2019.03.29,BEARISH ENGULFING,13.0,12.0,6.0,5.0,4.0,0.5,2045100,676.0,,701.0,679.0,3.0,22.0,0.13
9385,(株)ショーエイコーポレーション,5,4,5,2019.03.15,BULLISH ENGULFING,11.0,7.0,5.0,1.0,2.0,0.14,24000,921.0,920.0,894.0,,1.0,26.0,0.03
3719,(株)ジェクシード,5,5,5,2019.03.27,BULLISH ONE WHITE SOLDIER,3.0,0.0,0.0,0.0,0.0,0.0,1061200,140.0,140.0,136.0,,0.0,4.0,0.0
6055,ジャパンマテリアル株式会社,5,5,5,2019.04.05,BEARISH THREE GAP UPS,3.0,0.0,0.0,0.0,0.0,0.0,387000,1585.0,,1610.0,1585.0,0.0,25.0,0.0
3655,(株)ブレインパッド,5,5,5,2019.04.03,BULLISH PIERCING LINE,1.0,0.0,0.0,0.0,0.0,0.0,187300,5960.0,5960.0,5700.0,,0.0,260.0,0.0
3457,株式会社ハウスドゥ,5,5,5,2019.04.05,BULLISH PIERCING LINE,7.0,3.0,2.0,1.0,2.0,0.0,129100,1422.0,1422.0,1385.0,,0.0,37.0,0.0
8111,(株)ゴールドウイン,5,5,5,2019.04.01,BEARISH MEETING LINE,4.0,2.0,1.0,0.0,0.0,0.0,116900,16130.0,,16450.0,16130.0,0.0,320.0,0.0
7859,株式会社アルメディオ,5,5,5,2019.03.19,BEARISH MEETING LINE,1.0,0.0,0.0,0.0,0.0,0.0,71100,165.0,,173.0,165.0,0.0,8.0,0.0
7519,五洋インテックス(株),5,5,5,2019.03.29,BULLISH HAMMER,2.0,0.0,0.0,0.0,0.0,0.0,28500,5610.0,5610.0,5210.0,,0.0,400.0,0.0
4290,(株)プレステージ・インターナショナル,5,5,4,2019.04.05,BEARISH MEETING LINE,2.0,0.0,0.0,0.0,0.0,0.0,212600,1502.0,,1532.0,1502.0,0.0,30.0,0.0
6652,IDEC株式会社,5,4,5,2019.04.02,BEARISH HANGING MAN,2.0,0.0,0.0,0.0,0.0,0.0,240900,1943.0,,1969.0,1943.0,0.0,26.0,0.0
2180,(株)サニーサイドアップ,5,4,4,2019.04.05,BULLISH PIERCING LINE,5.0,2.0,2.0,0.0,0.0,0.0,44800,1698.0,1698.0,1643.0,,0.0,55.0,0.0
6099,(株)エラン,4,5,5,2019.04.01,BEARISH SHOOTING STAR,1.0,0.0,0.0,0.0,0.0,0.0,305200,1485.0,,1522.0,1485.0,0.0,37.0,0.0
5304,ＳＥＣカーボン(株),4,5,5,2019.04.04,BEARISH SHOOTING STAR,1.0,0.0,0.0,0.0,0.0,0.0,52900,10640.0,,11070.0,10640.0,0.0,430.0,0.0
6246,(株)テクノスマート,4,5,5,2019.04.04,BEARISH SHOOTING STAR,1.0,0.0,0.0,0.0,0.0,0.0,50900,926.0,,957.0,926.0,0.0,31.0,0.0
6376,日機装(株),4,5,4,2019.04.02,BEARISH DOJI STAR,7.0,3.0,2.0,1.0,2.0,0.0,424600,1345.0,,1374.0,1345.0,0.0,29.0,0.0
7105,ニチユ三菱フォークリフト(株),4,5,4,2019.03.28,BEARISH KICKING,2.0,0.0,0.0,0.0,0.0,0.0,98800,1201.0,,1226.0,1201.0,0.0,25.0,0.0
8052,椿本興業(株),4,5,4,2019.04.05,BEARISH SHOOTING STAR,3.0,2.0,0.0,0.0,0.0,0.0,16800,3935.0,,4015.0,3935.0,0.0,80.0,0.0
2693,ＹＫＴ(株),4,4,5,2019.04.02,BEARISH DARK CLOUD COVER,2.0,1.0,0.0,0.0,0.0,0.0,54000,330.0,,337.0,330.0,0.0,7.0,0.0
3475,株式会社グッドコムアセット,4,4,5,2019.03.28,BEARISH HANGING MAN,2.0,0.0,0.0,0.0,0.0,0.0,22500,1585.0,,1611.0,1585.0,0.0,26.0,0.0
6800,(株)ヨコオ,4,4,4,2019.04.04,BEARISH HARAMI,23.0,9.0,3.0,4.0,2.0,0.0,142800,1719.0,,1762.0,1719.0,0.0,43.0,0.0
8079,正栄食品工業(株),4,4,4,2019.04.05,BEARISH MEETING LINE,1.0,0.0,0.0,0.0,0.0,0.0,92600,3465.0,,3530.0,3465.0,0.0,65.0,0.0
3030,株式会社ハブ,4,4,4,2019.04.05,BEARISH DELIBERATION BLOCK,2.0,0.0,0.0,0.0,0.0,0.0,12100,1051.0,,1056.0,1051.0,0.0,5.0,0.0
