ticker,buy,stop,sell
1305,,1692.0,
1322,5215.0,5030.0,
1324,130.0,128.0,
1329,21990.0,21760.0,
1330,22130.0,21880.0,
1333,,4055.0,
1357,1205.0,1166.0,
1360,2887.0,2791.0,
1364,,14480.0,
1365,13770.0,13460.0,
1366,3140.0,3040.0,
1379,,1999.0,
1380,901.0,880.0,
1381,2321.0,2310.0,
1385,4140.0,4080.0,
1391,1990.0,1962.0,
1392,2670.0,2651.0,
1398,,1926.0,
1413,2224.0,2147.0,
1414,7500.0,7170.0,
1418,209.0,202.0,
1429,557.0,536.0,
1434,408.0,405.0,
1436,668.5,653.0,
1439,1080.0,1070.0,
1443,251.0,239.0,
1447,405.0,394.0,
1448,641.0,622.0,
1456,7080.0,6970.0,
1457,7590.0,7560.0,
1458,10290.0,10070.0,
1459,4675.0,4525.0,
1464,,9750.0,
1466,5030.0,4855.0,
1467,,9550.0,
1478,1884.0,1856.0,
1488,,1933.0,
1494,,18070.0,
1497,2400.0,2395.0,
1518,1330.0,1308.0,
1540,4505.0,4495.0,
1542,4902.5,4895.0,
1547,3345.0,3330.0,
1554,2031.0,2010.0,
1559,3350.0,3315.0,
1569,3230.0,3170.0,
1570,18000.0,17600.0,
1572,12900.0,12610.0,
1575,,650.0,
1597,,1933.0,
1599,,14470.0,
1605,1051.0,1039.5,
1615,160.0,157.0,
1618,12145.0,11820.0,
1621,22300.0,21800.0,
1627,,8410.0,
1659,,2127.0,
1663,,1590.0,
1671,,2603.0,
1689,4.0,3.0,
1723,2750.0,2651.0,
1728,250.0,242.0,
1737,1092.0,1040.0,
1762,2445.0,2402.0,
1776,749.5,735.0,
1783,64.0,63.0,
1789,424.0,415.0,
1799,,1630.0,
1815,,2789.0,
1820,,2574.0,
1822,,3210.0,
1824,1146.0,1120.0,
1827,,501.0,
1833,3665.0,3585.0,
1866,,3190.0,
1879,,993.0,
1881,2107.0,2056.0,
1888,,1516.0,
1893,528.0,518.0,
1905,797.0,786.0,
1906,114.0,112.0,
1909,1105.0,1081.0,
1925,,3563.0,
1928,,1821.5,
1942,980.0,958.0,
1959,3480.0,3415.0,
1960,675.0,665.0,
1961,1221.0,1211.0,
1966,652.0,643.0,
1968,2440.0,2378.0,
1983,2001.0,1973.0,
1994,721.0,711.0,
2001,,1955.0,
2031,13410.0,13130.0,
2053,,1234.0,
2107,,1034.0,
2108,,2045.0,
2109,,2942.0,
2117,2103.0,2083.0,
2120,580.0,564.0,
2124,2340.0,2292.0,
2146,2561.0,2518.0,
2151,738.5,728.0,
2156,321.0,320.0,
2158,545.0,514.0,
2163,921.0,885.0,
2164,2120.0,1870.0,
2173,,764.5,
2174,833.0,828.0,
2178,,324.0,
2191,286.0,279.0,
2196,,657.0,
2201,4955.0,4865.0,
2212,1824.0,1799.0,
2216,3242.5,3215.0,
2220,5530.0,5430.0,
2224,2530.0,2525.0,
2229,,3030.0,
2269,8980.0,8860.0,
2270,2733.0,2697.0,
2291,2327.0,2300.0,
2309,1588.0,1568.0,
2321,104.5,102.0,
2323,,421.0,
2330,179.0,176.0,
2332,1073.0,1041.0,
2334,1306.0,1264.0,
2340,593.0,589.0,
2341,194.0,192.0,
2342,501.0,484.0,
2345,894.0,878.0,
2353,169.0,164.0,
2354,358.0,349.0,
2370,75.5,75.0,
2388,118.0,113.0,
2393,1302.5,1281.0,
2397,812.0,789.0,
2402,738.0,725.0,
2405,406.0,400.0,
2406,,495.0,
2408,433.5,431.0,
2417,701.0,697.0,
2454,712.0,691.0,
2510,1010.0,1008.0,
2511,952.0,950.0,
2531,,1344.0,
2533,,411.0,
2573,3615.0,3595.0,
2587,,5100.0,
2593,,5560.0,
2594,,2149.0,
2651,6270.0,6170.0,
2655,1361.0,1355.0,
2664,1803.0,1779.0,
2669,3140.0,3110.0,
2670,,6620.0,
2673,119.0,117.0,
2681,1517.0,1490.0,
2689,1451.5,1430.0,
2695,5130.0,5040.0,
2721,529.0,500.0,
2734,,630.0,
2747,3000.0,2995.0,
2762,393.0,391.0,
2768,403.0,392.0,
2789,462.0,457.0,
2795,917.0,908.0,
2796,539.0,533.0,
2798,2454.5,2435.0,
2814,1494.0,1465.0,
2818,,1665.0,
2819,,2236.0,
2871,2716.0,2646.0,
2874,915.0,890.0,
2899,2663.0,2585.0,
2908,,2239.0,
2922,1684.0,1653.0,
2925,,1923.0,
3001,,1287.0,
3010,119.0,114.0,
3021,1091.0,1049.0,
3036,1306.0,1278.0,
3038,,4065.0,
3045,860.0,855.0,
3048,1223.5,1206.0,
3054,473.5,462.0,
3073,1898.0,1870.0,
3080,392.0,382.0,
3083,593.0,590.0,
3091,,2695.0,
3092,2057.0,1995.0,
3101,1536.0,1502.0,
3103,439.0,422.0,
3151,1108.0,1077.0,
3159,,366.0,
3166,1316.0,1300.0,
3174,872.0,856.0,
3178,2693.0,2634.0,
3179,,819.0,
3187,267.5,261.0,
3195,1032.5,1006.0,
3224,1265.5,1209.0,
3231,,2186.0,
3232,583.0,569.0,
3241,297.0,291.0,
3246,731.0,724.0,
3248,626.0,603.0,
3261,424.0,410.0,
3264,172.0,166.0,
3266,107.5,106.0,
3275,,1461.0,
3280,725.0,709.0,
3283,,239100.0,
3291,2063.0,2032.0,
3293,1603.0,1590.0,
3296,,427000.0,
3299,,612.0,
3316,571.0,560.0,
3320,669.0,648.0,
3323,167.0,162.0,
3344,603.0,588.0,
3347,209.0,202.0,
3352,885.0,883.0,
3358,241.5,238.0,
3359,377.0,358.0,
3386,1033.0,1028.0,
3390,74.0,71.0,
3393,,577.0,
3397,2280.0,2246.0,
3401,1886.0,1858.0,
3402,731.9,715.9,
3405,1444.0,1411.0,
3408,1811.0,1744.0,
3415,,981.0,
3416,1746.0,1722.0,
3417,1071.0,1063.0,
3445,2965.0,2887.0,
3463,133500.0,132100.0,
3464,1159.5,1125.0,
3482,894.0,866.0,
3489,1147.0,1080.0,
3490,1224.5,1190.0,
3491,,3170.0,
3495,1276.5,1251.0,
3496,6235.0,6160.0,
3498,5255.0,4970.0,
3526,,1633.0,
3537,991.0,980.0,
3540,,3290.0,
3545,464.0,430.0,
3557,1699.0,1662.0,
3562,734.0,710.0,
3564,,1445.0,
3565,,1970.0,
3569,1710.0,1660.0,
3571,,994.0,
3577,,1115.0,
3604,398.0,380.0,
3611,3430.0,3250.0,
3624,541.5,522.0,
3630,,3375.0,
3633,3255.0,3095.0,
3640,2133.0,2123.0,
3641,2305.0,2221.0,
3645,581.5,566.0,
3647,325.0,320.0,
3652,4815.0,4730.0,
3656,,870.0,
3663,680.0,676.0,
3666,741.0,726.0,
3679,617.0,607.0,
3680,,404.0,
3686,132.5,129.0,
3691,769.5,739.0,
3692,3210.0,3160.0,
3719,140.0,136.0,
3738,1969.0,1953.0,
3758,658.0,622.0,
3763,1293.0,1251.0,
3766,631.0,621.0,
3773,1631.5,1581.0,
3776,325.0,314.0,
3778,517.0,512.0,
3787,1040.0,1024.0,
3816,1427.0,1402.0,
3842,2107.5,2010.0,
3843,946.0,927.0,
3863,,2319.0,
3865,,663.0,
3896,495.0,483.0,
3901,,1439.0,
3904,,803.0,
3909,776.0,756.0,
3916,1492.0,1441.0,
3917,1140.0,1086.0,
3923,1934.5,1890.0,
3928,,1065.0,
3929,1052.0,1024.0,
3936,2116.0,2070.0,
3938,3852.5,3810.0,
3939,1939.0,1904.0,
3964,,1280.0,
3967,1800.0,1729.0,
3970,796.0,775.0,
3974,,1316.0,
3976,1345.0,1322.0,
3985,,608.0,
3990,5410.0,5290.0,
3995,1029.0,977.0,
3996,,3700.0,
3998,4200.0,4105.0,
3999,1048.0,1007.0,
4005,540.0,536.0,
4008,4100.0,3920.0,
4023,6460.0,6250.0,
4043,,2625.0,
4046,,2800.0,
4094,1182.0,1120.0,
4095,1455.0,1399.0,
4098,2426.5,2402.0,
4109,3290.0,3240.0,
4112,3370.0,3295.0,
4115,1170.0,1153.0,
4119,2800.0,2781.0,
4120,1361.5,1350.0,
4183,2738.0,2683.0,
4185,,1763.0,
4188,,822.5,
4189,2743.0,2613.0,
4204,,1821.0,
4208,2373.0,2352.0,
4218,2296.0,2216.0,
4228,938.0,915.0,
4234,499.0,493.0,
4235,2373.5,2346.0,
4238,1106.0,1069.0,
4240,,402.0,
4242,3835.0,3595.0,
4248,1467.0,1407.0,
4274,1070.0,1046.0,
4304,889.5,870.0,
4307,,5010.0,
4310,,1642.0,
4319,228.0,225.0,
4327,1721.0,1696.0,
4331,1435.0,1385.0,
4344,474.5,468.0,
4356,1349.0,1319.0,
4362,,1214.0,
4367,1730.5,1717.0,
4387,4085.0,3970.0,
4388,2179.0,2053.0,
4394,3357.5,3250.0,
4396,1435.0,1370.0,
4399,823.0,791.0,
4401,,1634.0,
4410,1065.0,1028.0,
4422,2379.0,2301.0,
4433,1650.0,1565.0,
4502,4710.0,4604.0,
4503,1684.5,1642.0,
4506,2735.0,2647.0,
4508,1545.0,1516.0,
4514,1204.0,1168.0,
4521,5310.0,5110.0,
4523,6197.0,6041.0,
4526,3610.0,3550.0,
4527,2845.0,2713.0,
4530,5030.0,4815.0,
4534,5705.0,5435.0,
4539,2916.0,2884.0,
4540,3350.0,3280.0,
4544,2818.0,2763.0,
