ticker,buy,stop,sell
1305,1718.5,1707.0,
1306,1696.0,1683.0,
1308,1678.5,1666.0,
1320,23020.0,22880.0,
1325,211.0,208.0,
1326,13550.0,13490.0,
1328,3732.5,3715.0,
1332,754.0,738.0,
1333,3582.5,3560.0,
1348,1681.5,1671.0,
1357,1090.0,1064.0,
1358,18630.0,18390.0,
1364,14740.0,14650.0,
1365,15020.0,14840.0,
1367,12900.0,12730.0,
1369,22390.0,22280.0,
1377,3497.5,3455.0,
1379,1918.5,1910.0,
1380,836.5,820.0,
1401,1010.0,1000.0,
1413,2192.0,2133.0,
1433,1317.0,1306.0,
1439,1077.0,1073.0,
1458,11230.0,11100.0,
1459,4230.0,4130.0,
1475,1656.5,1646.0,
1482,2261.0,2250.0,
1492,,13550.0,
1494,17975.0,17850.0,
1496,2383.0,2369.0,
1514,117.0,114.0,
1515,4605.0,4560.0,
1541,2999.0,2987.0,
1545,,8750.0,
1552,10320.0,10170.0,
1560,4175.0,4100.0,
1568,16620.0,16390.0,
1570,19650.0,19390.0,
1573,7400.0,7340.0,
1577,23245.0,23080.0,
1579,20730.0,20450.0,
1580,4255.0,4245.0,
1591,14435.0,14350.0,
1592,1327.5,1321.0,
1593,14810.0,14740.0,
1595,1923.0,1912.0,
1618,12130.0,11940.0,
1621,21880.0,21650.0,
1627,8280.0,8180.0,
1631,9410.0,9280.0,
1655,2325.0,2311.0,
1656,2469.0,2465.0,
1663,1632.5,1597.0,
1680,2485.0,2465.0,
1689,4.0,3.0,
1712,621.0,616.0,
1717,475.0,461.0,
1721,2933.0,2903.0,
1722,743.5,736.0,
1728,234.5,228.0,
1730,517.0,511.0,
1739,679.0,665.0,
1764,2570.0,2535.0,
1766,7290.0,7210.0,
1799,1621.0,1619.0,
1802,1097.0,1084.0,
1805,1395.5,1382.0,
1810,707.0,691.0,
1812,1634.0,1613.0,
1813,1507.0,1485.0,
1814,929.0,908.0,
1815,2914.5,2870.0,
1827,468.0,462.0,
1828,801.5,798.0,
1847,1857.0,1833.0,
1850,422.0,413.0,
1853,395.0,390.0,
1861,3057.5,3035.0,
1871,647.0,632.0,
1879,975.5,962.0,
1882,2966.0,2930.0,
1888,1457.0,1437.0,
1890,411.5,404.0,
1893,498.5,490.0,
1905,835.5,820.0,
1906,113.0,112.0,
1911,1572.0,1553.0,
1921,362.5,356.0,
1926,1448.5,1426.0,
1930,846.5,835.0,
1939,2678.5,2635.0,
1944,1803.5,1780.0,
1949,1900.0,1872.0,
1951,3065.0,3025.0,
1954,2536.0,2477.0,
1959,3105.0,3070.0,
1960,669.0,642.0,
1965,845.0,837.0,
1968,2415.5,2373.0,
1969,1795.0,1761.0,
1973,2700.0,2638.0,
1976,754.0,735.0,
1979,3480.0,3405.0,
1980,2553.5,2487.0,
1982,1899.0,1845.0,
1983,1929.5,1910.0,
1994,717.0,710.0,
2004,3080.0,3050.0,
2035,1078.0,1056.0,
2036,9870.0,9810.0,
2039,6895.0,6870.0,
2055,277.0,269.0,
2060,171.0,169.0,
2107,1000.0,989.0,
2112,232.0,229.0,
2114,557.5,552.0,
2117,2038.0,2025.0,
2127,3145.0,3100.0,
2138,1584.0,1561.0,
2139,556.0,550.0,
2144,479.0,450.0,
2146,3095.0,2987.0,
2148,448.0,441.0,
2154,3730.0,3660.0,
2157,,1688.0,
2159,529.0,520.0,
2160,2803.0,2710.0,
2164,945.0,931.0,
2176,723.0,706.0,
2183,1281.5,1253.0,
2196,639.0,624.0,
2201,4500.0,4445.0,
2211,2150.0,2123.0,
2220,5110.0,5030.0,
2221,4200.0,4190.0,
2224,2355.0,2351.0,
2264,3460.0,3415.0,
2266,2103.0,2069.0,
2268,4012.5,4000.0,
2269,8730.0,8660.0,
2282,4325.0,4240.0,
2288,1914.0,1885.0,
2291,2146.5,2128.0,
2292,4007.5,3955.0,
2296,691.0,682.0,
2301,1237.0,1223.0,
2305,2129.0,2094.0,
2307,1038.0,1004.0,
2315,28.5,27.0,
2321,109.0,105.0,
2329,605.0,602.0,
2332,1106.0,1088.0,
2337,378.0,360.0,
2340,586.0,574.0,
2341,193.5,192.0,
2342,435.5,427.0,
2344,848.0,840.0,
2345,,842.0,
2349,1277.5,1263.0,
2351,1995.0,1908.0,
2352,1227.0,1207.0,
2354,387.5,378.0,
2372,1686.0,1598.0,
2378,2048.0,2027.0,
2379,1569.0,1524.0,
2385,564.5,550.0,
2395,,889.0,
2398,667.5,661.0,
2404,376.5,369.0,
2405,407.5,406.0,
2415,1878.0,1850.0,
2424,595.5,590.0,
2436,1957.0,1890.0,
2454,606.0,601.0,
2459,236.0,230.0,
2468,566.0,553.0,
2469,2418.0,2311.0,
2477,2915.0,2775.0,
2479,288.0,283.0,
2483,2407.0,2367.0,
2485,663.0,654.0,
2488,890.5,870.0,
2492,,1511.0,
2499,333.0,330.0,
2501,2321.0,2290.0,
2503,2554.5,2533.5,
2518,905.0,901.0,
2522,,2421.0,
2531,1270.0,1245.0,
2533,403.0,396.0,
2579,2734.0,2686.0,
2587,5010.0,4975.0,
2588,1698.0,1666.0,
2590,5040.0,5010.0,
2593,5390.0,5340.0,
25935,2599.5,2594.0,
2599,1187.0,1171.0,
2602,3205.0,3165.0,
2607,3635.0,3575.0,
2612,5170.0,5140.0,
2613,4035.0,3985.0,
2651,5300.0,5230.0,
2654,357.5,349.0,
2656,424.0,381.0,
2664,1784.0,1766.0,
2666,121.0,119.0,
2673,117.0,115.0,
2685,2853.0,2783.0,
2686,642.0,637.0,
2687,717.0,697.0,
2689,1541.5,1519.0,
2693,327.5,323.0,
2694,75.0,74.0,
2695,5015.0,4985.0,
2705,2224.5,2210.0,
2706,1561.5,1548.0,
2708,923.0,906.0,
2729,2480.5,2461.0,
2747,3017.5,3010.0,
2749,302.0,298.0,
2752,2983.5,2928.0,
2760,1836.0,1816.0,
2763,1333.0,1322.0,
2764,344.0,340.0,
2767,761.0,751.0,
2773,893.0,890.0,
2776,133.5,126.0,
2777,884.0,871.0,
2778,334.0,329.0,
2782,3495.0,3470.0,
2784,2959.5,2919.0,
2789,460.0,455.0,
2791,3822.5,3790.0,
2798,2510.0,2497.0,
2806,1804.0,1800.0,
2810,4327.5,4295.0,
2811,3030.0,2998.0,
2812,,1140.0,
2816,1209.5,1204.0,
2819,2183.0,2155.0,
2820,2495.0,2480.0,
2874,880.0,873.0,
2875,4170.0,4115.0,
2882,1638.5,1620.0,
2894,206.0,205.0,
2901,160.0,154.0,
2907,942.0,940.0,
2908,2212.0,2186.0,
2914,2569.0,2552.5,
2915,2262.0,2232.0,
2917,857.0,854.0,
3003,1000.0,987.0,
3004,787.0,763.0,
3010,121.5,121.0,
3011,126.0,124.0,
3020,1560.0,1551.0,
3021,965.0,953.0,
3023,835.0,830.0,
3024,764.0,756.0,
3038,4300.0,4215.0,
3042,835.0,814.0,
3045,870.0,860.0,
3046,5945.0,5800.0,
3054,456.0,451.0,
3059,948.0,940.0,
3068,1717.0,1700.0,
3069,379.5,377.0,
3070,303.5,293.0,
3071,93.0,91.0,
3076,1877.0,1845.0,
3079,930.5,925.0,
3080,383.0,380.0,
3085,2039.0,2015.0,
3089,984.0,971.0,
3091,2577.5,2533.0,
3093,756.5,738.0,
3099,1050.0,1033.0,
3101,1518.0,1498.0,
3104,2840.0,2775.0,
3105,1032.0,1016.0,
3106,2167.5,2129.0,
3111,546.0,538.0,
3113,149.5,147.0,
3116,,1793.0,
3121,327.0,320.0,
3134,,843.0,
3139,7875.0,7720.0,
3140,1005.0,1000.0,
3151,1050.5,1041.0,
3156,1952.0,1929.0,
3169,403.0,400.0,
3172,887.5,874.0,
3173,842.5,832.0,
3175,477.0,470.0,
3179,812.5,802.0,
3180,1420.0,1391.0,
3183,1233.5,1215.0,
3189,796.0,772.0,
3190,552.0,545.0,
3194,1693.0,1652.0,
3196,1623.0,1545.0,
3198,1834.0,1800.0,
3201,921.5,912.0,
3202,83.0,82.0,
3205,333.0,328.0,
3221,2999.0,2895.0,
3222,997.5,987.0,
3224,1064.0,1041.0,
3228,1600.0,1581.0,
3230,1490.0,1453.0,
3231,2065.5,2035.0,
3237,142.0,139.0,
3241,290.5,288.0,
3242,342.0,341.0,
3248,631.0,628.0,
3250,34.0,33.0,
3266,103.0,102.0,
3267,3725.0,3590.0,
3281,120300.0,119000.0,
3287,547000.0,544000.0,
3288,4015.0,3915.0,
3289,612.0,605.0,
3291,1922.0,1906.0,
3295,179400.0,177000.0,
3299,589.0,574.0,
3300,984.0,970.0,
3316,543.0,539.0,
3317,1633.0,1630.0,
3319,680.5,674.0,
3349,17400.0,17020.0,
3350,129.0,126.0,
3361,865.0,842.0,
3372,401.0,398.0,
3382,3837.0,3760.0,
3385,2579.0,2556.0,
3387,1309.0,1295.0,
3390,68.0,67.0,
3391,8930.0,8820.0,
3396,1027.5,1017.0,
3399,1559.0,1546.0,
3401,1934.0,1918.0,
3405,1474.0,1449.0,
3407,1132.75,1124.5,
3409,1581.5,1559.0,
3421,1416.5,1404.0,
3433,944.0,930.0,
3435,1041.0,1030.0,
3436,1516.0,1491.0,
3437,5120.0,5070.0,
3443,7090.0,6930.0,
3447,1062.0,1038.0,
3452,1713.0,1650.0,
3457,1428.0,1392.0,
3458,908.0,890.0,
3461,703.0,692.0,
3467,499.0,494.0,
3469,541.0,522.0,
3472,86050.0,85800.0,
3474,420.0,408.0,
3477,787.0,776.0,
3480,3615.0,3570.0,
3482,,896.0,
3484,1572.0,1525.0,
3486,689.0,676.0,
3488,120700.0,119700.0,
3489,1016.0,987.0,
3490,1259.5,1242.0,
3495,1254.0,1245.0,
3496,5200.0,4735.0,
3513,1367.5,1352.0,
3526,,1616.0,
3537,989.0,983.0,
3538,869.0,843.0,
3541,755.0,717.0,
3542,744.0,718.0,
3544,1992.0,1987.0,
3545,407.0,401.0,
3550,2200.0,2137.0,
3551,,745.0,
3553,,798.0,
3557,1595.5,1550.0,
3558,1273.0,1194.0,
3566,1540.0,1506.0,
3569,1724.0,1689.0,
3580,,882.0,
3593,3760.0,3660.0,
3598,224.0,222.0,
3607,480.0,474.0,
3611,3355.0,3300.0,
3622,628.0,620.0,
3623,3402.5,3255.0,
3625,1216.0,1180.0,
3626,5105.0,5040.0,
3628,1840.0,1763.0,
3630,3357.5,3315.0,
3632,455.0,448.0,
3635,2066.0,2043.0,
3636,3395.0,3350.0,
3645,534.0,528.0,
3646,872.5,838.0,
3648,723.0,714.0,
3652,4722.5,4550.0,
3657,1011.0,968.0,
3659,1576.0,1547.0,
3660,781.0,750.0,
3661,2487.0,2403.0,
3663,660.0,645.0,
3665,2980.0,2835.0,
3666,691.0,684.0,
3671,2147.0,2053.0,
3672,298.5,292.0,
3674,1046.0,1020.0,
3676,1253.5,1232.0,
3677,1761.0,1710.0,
3680,412.0,397.0,
3691,721.5,710.0,
3697,6105.0,6000.0,
3708,4147.5,4075.0,
3727,181.0,178.0,
3733,9470.0,9250.0,
3738,1872.0,1832.0,
3741,3642.5,3570.0,
3758,631.0,618.0,
3760,924.5,893.0,
3763,1203.5,1192.0,
3769,8800.0,8610.0,
3770,413.0,400.0,
3771,2718.5,2683.0,
3772,1384.0,1320.0,
3774,2261.0,2226.0,
3776,286.0,272.0,
3779,101.0,99.0,
3782,354.5,350.0,
3787,1066.5,1046.0,
3791,1456.0,1436.0,
3793,501.0,490.0,
3800,1650.0,1630.0,
3803,620.5,613.0,
3804,626.0,612.0,
3810,1037.0,1011.0,
3814,1516.5,1493.0,
3815,342.0,336.0,
3816,1228.0,1182.0,
3822,1614.0,1586.0,
3825,354.0,332.0,
3826,681.0,673.0,
3837,1698.0,1661.0,
3840,138.5,136.0,
3842,1739.0,1672.0,
3843,1158.0,1127.0,
3844,3650.0,3570.0,
3848,1883.5,1872.0,
3851,1495.5,1461.0,
3852,2189.0,2139.0,
3853,838.0,822.0,
3856,581.0,560.0,
3857,1549.0,1528.0,
3858,922.0,896.0,
3861,688.5,677.0,
3863,2248.5,2232.0,
3864,577.5,570.0,
3865,620.5,618.0,
3877,1413.0,1400.0,
3895,709.0,702.0,
3896,487.0,481.0,
3900,1798.5,1758.0,
3903,650.5,631.0,
3910,510.5,499.0,
3913,792.0,778.0,
3914,2941.5,2880.0,
3916,1562.0,1525.0,
3917,867.0,824.0,
3918,2462.0,2429.0,
3923,1893.5,1856.0,
3924,1178.0,1157.0,
3925,4955.0,4795.0,
3929,865.0,840.0,
3930,3942.5,3810.0,
3931,1285.0,1230.0,
3932,5550.0,5410.0,
3937,1442.0,1378.0,
3941,986.0,965.0,
3946,1783.0,1753.0,
3948,408.0,403.0,
3950,3485.0,3355.0,
3953,1024.0,1013.0,
3956,348.0,337.0,
3961,,1403.0,
3964,1227.5,1200.0,
3965,1600.0,1533.0,
3967,1800.0,1729.0,
3968,1411.0,1372.0,
3970,791.0,780.0,
3984,4542.5,4440.0,
3988,914.0,893.0,
3989,1401.0,1351.0,
3991,4420.0,4115.0,
3992,625.0,619.0,
3997,1500.0,1485.0,
3998,3577.5,3505.0,
3999,1044.5,1040.0,
4004,4235.0,4170.0,
4008,4340.0,4290.0,
4022,,1583.0,
4025,5475.0,5370.0,
4027,2493.0,2453.0,
4028,,1264.0,
4031,1151.0,1142.0,
4044,2657.5,2624.0,
4045,,1242.0,
4061,3275.0,3235.0,
4064,1505.0,1487.0,
4080,901.0,886.0,
4088,,1752.0,
4093,1447.0,1408.0,
4094,1066.5,1041.0,
4095,1460.5,1447.0,
4097,886.5,870.0,
4099,1215.0,1194.0,
4100,2284.0,2275.0,
4107,3095.0,3070.0,
4109,3240.0,3165.0,
4116,3305.0,3235.0,
4151,2148.0,2125.0,
4182,1645.0,1628.0,
4183,2841.0,2820.0,
4185,1888.0,1862.0,
4188,801.3,793.4,
4202,1252.0,1245.0,
4203,4435.0,4345.0,
4205,1190.0,1172.0,
4206,,3855.0,
4208,2468.0,2444.0,
4216,1806.0,1764.0,
4218,2205.0,2170.0,
4221,1857.5,1827.0,
4224,1798.0,1789.0,
4234,490.5,486.0,
4235,2467.0,2415.0,
4239,569.0,553.0,
4242,3317.5,3165.0,
4243,711.0,702.0,
4248,1457.0,1435.0,
4249,2631.0,2605.0,
4272,1311.0,1286.0,
4275,887.5,863.0,
4282,1935.0,1896.0,
4284,833.0,816.0,
4286,1157.5,1115.0,
4288,1970.0,1957.0,
4295,863.5,850.0,
4308,473.5,469.0,
4310,1559.0,1522.0,
4312,557.5,546.0,
4317,344.0,336.0,
4318,1723.0,1672.0,
4319,228.0,226.0,
4324,4590.0,4510.0,
4327,1707.0,1690.0,
4331,1360.0,1341.0,
4341,788.0,783.0,
4343,,2993.0,
4346,2363.5,2329.0,
4347,72.0,71.0,
4348,1670.5,1647.0,
4350,497.0,492.0,
4364,512.0,499.0,
4380,1900.5,1866.0,
4381,4470.0,4140.0,
4385,,3375.0,
4386,752.0,730.0,
4388,2056.5,2011.0,
4393,1894.5,1852.0,
4395,944.0,901.0,
4398,1869.0,1807.0,
4401,1676.0,1659.0,
4410,1098.5,1070.0,
4421,1772.5,1683.0,
4422,2996.5,2810.0,
4425,20730.0,18410.0,
4433,,1883.0,
4452,8429.0,8355.0,
4462,1739.0,1709.0,
4463,,1036.0,
4464,928.5,921.0,
